"","MLS # Link","St","Area","Address","Subdivision/Complex","","List Price","Sale Price","#Beds","#FBaths","#HBaths","SqFt LA","Type of Property","Year Built","#Garage Spaces","Pool YN","Waterfront Property (Y/N)","Design","Lot SqFt"
"2001","F10546897","CS","3800","511 SE 5th Avenue Unit#1216","NURIVER LANDING CONDO NURIVER LANDING CONDO","","$699,000","$693,000","3","2","0","1,692","Condo","2006","1","","Yes","",""
"2001","F10452153","CS","3800","504 SE 7th St Unit#203","Villa Tuscany Villa Tuscany","","$699,000","$690,000","3","3","1","1,994","Townhouse","2004","2","","No","",""
"2001","R11147081","CS","3380","1129 NE 16th Street","LAUDERDALE PARK 6-33 1/2 ","","$698,000","$700,000","3","3","0","2,305","Single","1991","0","No","No","Garden Apartment","5,502"
"2001","A11720283","CS","3470","1808 SW 9th St #1-2","RIVERSIDE PARK ","","$697,000","$655,000","4","3","0","¤1,632","Single","1951","0","Yes","No","Attached","¤7,700"
"2001","F10552550","CS","3160","3020 NE 32nd Avenue Unit#PH5","Tides at Bridgeside Sq Tides at Bridgeside Sq","","$695,000","$670,000","2","2","0","1,390","Condo","2005","2","","No","",""
"2001","F10524854","CS","3160","3101 Bayshore Dr Unit#1108","W RESIDENCE W RESIDENCE","","$695,000","$630,000","2","2","0","1,214","Condo","2011","1","","Yes","",""
"2001","F10550550","CS","3170","2100 S Ocean Lane Unit#1701","POINT OF AMERICAS POINT OF AMERICAS","","$695,000","$625,000","1","1","1","1,278","Condo","1969","1","","Yes","",""
"2001","A11726437","CS","3170","2000 S Ocean Ln Unit#201","ORLEANS CHATEAU & VILLAS ORLEANS CHATEAU & VILLAS","","$695,000","$610,000","2","2","0","¤1,220","Co-Op","1954","0","","Yes","",""
"2001","F10532055","CS","3270","101 NE 14th Ave Unit#101","San Marco Townhomes #2 San Marco Townhomes #2","","$695,000","$650,000","3","2","1","1,666","Townhouse","1990","1","","No","",""
"2001","F10492885","CS","3270","1416 NE 9th St Unit#1416","Victoria Park Place Victoria Park Place","","$695,000","$695,000","3","2","1","1,658","Townhouse","1986","2","","No","",""
"2001","F10489857","CS","3280","350 SE 2nd St Unit#2030","350 Las Olas Place 350 Las Olas Place","","$695,000","$683,000","2","2","0","1,297","Condo","2005","1","","No","",""
"2001","F10435724","CS","3370","647 Kensington Pl Unit#647","Townhouse Villas Townhouse Villas","","$695,000","$665,000","2","2","1","1,419","Townhouse","1979","0","","Yes","",""
"2001","F10552814","CS","3580","1612 SW 12th Court","Shady Banks ","","$695,000","$725,000","3","2","0","1,642","Single","1951","0","Yes","No","","7,742"
"2001","F10475448","CS","3600","1819 SE 17TH ST Unit#1104","THE PORT CONDO THE PORT CONDO","","$695,000","$670,000","2","2","0","1,375","Condo","2005","1","","Yes","",""
"2001","F10452122","CS","3390","1344 NW 4th Ave","Progresso 2-18 D ","","$693,750","$655,000","3","2","0","1,760","Single","1946","0","Yes","No","","6,754"
"2001","A11950030","CS","3370","421 NW 17th St","GARDENIA PARK GARDENIA PARK","","$690,000","$680,000","3","2","1","¤1,900","Townhouse","2022","1","","No","",""
"2001","A11678928","CS","3270","1412 NE 9th St Unit#1412","VICTORIA PARK PLACE Victoria Park Place","","$689,000","$650,000","3","2","1","¤1,658","Townhouse","1986","2","","No","",""
"2001","F10457121","CS","3270","1400 NE 9th St Unit#1400","VICTORIA PARK PLACE VICTORIA PARK PLACE","","$689,000","$675,000","3","2","1","1,957","Townhouse","1986","2","","No","",""
"2001","F10445959","CS","3370","2711 NE 6th Ln","Resub Of Highland Estates ","","$689,000","$650,000","2","2","0","1,012","Single","1948","2","No","No","","9,491"
"2001","F10499798","CS","3380","1614 NE 14TH ST","Poinsettia Heights ","","$689,000","$679,000","2","2","0","1,428","Single","1949","1","No","No","","5,998"
"2001","F10499938","CS","3390","409 NW 26th Ct","Babco Heights 43-38 B ","","$689,000","$615,000","3","2","0","1,248","Single","1958","1","Yes","No","","7,501"
"2001","A11689902","CS","3480","1733 SW 13th Ct","RIVERSIDE ESTATES 2ND REV ","","$689,000","$665,000","3","2","0","¤1,586","Single","1952","0","Yes","No","Detached","¤6,927"
"2001","F10500597","CS","3160","401 N Birch Rd Unit#816","Gale Residences Gale Residences","","$685,000","$660,000","1","1","0","840","Condo","2018","1","","No","",""
"2001","F10427775","CS","3170","2100 S Ocean Ln Unit#2010","Point of Americas Point of Americas","","$685,000","$657,500","1","1","1","1,056","Condo","1969","1","","Yes","",""
"2001","B26003517","CS","3270","1401 NE 9th Street Unit#23","VICTORIA PARK PLACE ","","$685,000","$640,000","3","2","1","1,658","Townhouse","1987","2","No","No","Patio/Cluster, Substantially Remodeled",""
"2001","A11760102","CS","3370","3 NE 26th St","SUN SET MANORS FIRST ADD ","","$685,000","$686,000","4","4","0","¤1,422","Single","1952","0","Yes","No","Detached","¤7,148"
"2001","F10458042","CS","3370","700 NE 15th Court","Middle River Terrace ","","$685,000","$685,000","2","1","0","1,040","Single","1953","0","Yes","No","","6,290"
"2001","A11743561","CS","3390","725 NW 30th St","JENADA VILLAS ","","$685,000","$609,000","4","2","0","¤1,632","Single","1958","0","No","Yes","Detached","¤6,868"
"2001","F10481120","CS","3470","846 SW 9th St","Tarpon River ","","$685,000","$670,000","2","1","0","1,328","Single","1946","1","Yes","No","","9,301"
"2001","A11936699","CS","3480","300 SW 11th Ct","CROISSANT PARK RIVER SEC ","","$685,000","$665,807","3","2","0","¤1,442","Single","1950","3","No","Yes","Detached","¤6,326"
"2001","F10465195","CS","3880","1220 NE 16th Ave","Progresso 2-18 D ","","$685,000","$615,000","2","1","0","1,366","Single","1948","0","Yes","No","","6,754"
"2001","F10501248","CS","3270","510 NE 7th Ave Unit#2","Ellington Ellington","","$680,000","$670,000","3","3","1","1,614","Townhouse","2003","2","","No","",""
"2001","R11052995","CS","3270","536 NE 7th Avenue Unit##2","Ellington ","","$680,000","$680,000","2","3","1","1,614","Townhouse","2004","2","No","No","",""
"2001","F10491595","CS","3370","100 NE 26th Dr","Sunset Manors Amd 27-26 B ","","$680,000","$660,000","3","2","0","1,268","Single","1952","0","Yes","No","","10,028"
"2001","F10494461","CS","3380","1504 NE 18th St","Progresso 2-18 D ","","$680,000","$665,000","2","2","0","1,080","Single","1951","0","Yes","No","","6,009"
"2001","F10435209","CS","3380","1512 NE 18th St","Progresso 2-18 D ","","$679,999","$642,500","3","2","0","1,408","Single","1950","0","No","No","","7,506"
"2001","B26031865","CS","3380","1636 NE 17th Terrace","PROGRESSO ","","$679,900","$667,000","3","2","0","1,140","Single","1951","","Yes","No","",""
"2001","F10482815","CS","3390","317 NW 30th Ct","Boulevard Estates Amd 38- ","","$679,900","$650,000","3","2","0","1,248","Single","1956","0","Yes","No","","8,168"
"2001","F10458422","CS","3470","516 SW 10th Street","LAUDERDALE ","","$679,900","$594,000","3","2","0","1,055","Single","1943","0","No","No","","6,250"
"2001","F10468996","CS","3280","350 SE 2Nd ST Unit#1470","350 LAS OLAS PLACE 350 LAS OLAS PLACE","","$679,000","$670,000","3","2","0","1,580","Condo","2005","1","","No","",""
"2001","F10528989","CS","3380","1637 NE 16th Ave","PROGRESSO ","","$679,000","$630,000","2","1","0","1,155","Single","1956","0","Yes","No","","6,752"
"2001","R11088787","CS","3480","507 SW 17th Street","Croissant Park ","","$679,000","$657,500","3","2","1","1,944","Townhouse","2008","2","No","No","","3,375"
"2001","A11754509","CS","3010","3101 Bayshore Dr Unit#1703","FORT LAUDERDALE RESIDENCE W Fort Lauderdale","","$678,888","$660,000","1","1","0","¤724","Condo","2011","1","","Yes","",""
"2001","F10526661","CS","3160","2001 N Ocean Blvd Unit#502","The Vue Condo The Vue Condo","","$678,000","$644,019","2","2","0","1,267","Condo","2005","1","","No","",""
"2001","A11714633","CS","3160","511 Bayshore Dr Unit#304","BAYSHORE TOWERS Bayshore Towers","","$678,000","$630,000","2","2","0","¤1,330","Condo","1971","1","","Yes","",""
"2001","F10463453","CS","3480","1504 SW 23rd St Unit#1504","RIVEROAKS VILLAS RIVEROAKS VILLAS","","$678,000","$660,000","3","2","1","1,686","Townhouse","2003","2","","No","",""
"2001","F10477709","CS","3160","2800 E Sunrise Blvd Unit#8B","SUNRISE EAST CONDO SUNRISE EAST CONDO","","$675,000","$610,000","2","2","0","1,675","Condo","1969","2","","Yes","",""
"2001","F10412440","CS","3160","3101 Bayshore Dr Unit#901","W RESIDENCES W RESIDENCES","","$675,000","$660,000","1","1","0","709","Condo","2010","1","","Yes","",""
"2001","F10551035","CS","3170","1750 S Ocean Lane Unit#208","Lago Mar Place Lago Mar Place","","$675,000","$607,500","1","1","0","1,032","Co-Op","1962","0","","","",""
"2001","A12034253","CS","3260","936 Intracoastal Dr Unit#21B","CORINTHIAN ON THE INTRACO Corinthian","","$675,000","$650,000","2","2","0","¤1,500","Condo","1974","1","","Yes","",""
"2001","F10551871","CS","3260","936 Intracoastal Drive Unit#19F","Corinthian Corinthian","","$675,000","$655,000","2","2","0","1,500","Condo","1974","1","","Yes","",""
"2001","R10999926","CS","3260","2810 NE 30th Street Unit#E","Oakbay Condominium ","","$675,000","$640,000","2","2","1","1,580","Condo","1988","0","No","Yes","",""
"2001","B26042046","CS","3270","1401 NE 9th Street Unit#10","VICTORIA PARK PLACE ","","$675,000","$665,000","3","2","1","1,658","Townhouse","1987","2","No","No","",""
"2001","F10505120","CS","3280","347 N New River Dr E Unit#2108","WATERGARDEN WATERGARDEN","","$675,000","$642,500","2","2","0","1,080","Condo","2004","1","","Yes","",""
"2001","F10493040","CS","3280","340 Sunset Dr Unit#1111","Essex Tower Essex Tower","","$675,000","$626,500","2","2","0","1,534","Condo","1971","1","","No","",""
"2001","A11977943","CS","3370","20 NE 29TH ST","Almar Estates Resub 32-36 ","","$675,000","$675,000","3","2","0","1,640","Single","1955","1","No","No","Attached","6,502"
"2001","F10498162","CS","3370","2709 NE 1st Ave","Sunset Manors Amd 27-26 B ","","$675,000","$645,000","3","1","0","1,284","Single","1952","0","No","No","","10,868"
"2001","F10458458","CS","3370","2833 NE 9th Ave","HIGHLAND ESTATES ","","$675,000","$606,000","3","2","0","1,275","Single","1963","0","Yes","No","","6,379"
"2001","R11109115","CS","3380","1912 NE 16th Terrace","POINSETTIA HEIGHTS RIVER A ","","$675,000","$665,000","3","3","0","1,730","Single","1952","2","No","No","","9,329"
"2001","A11648454","CS","3380","1114 NE 17th Way","PROGRESSO ","","$675,000","$625,000","3","1","1","¤1,377","Single","1950","0","Yes","No","Detached","¤8,776"
"2001","F10447390","CS","3380","1114 NE 16th Ct","Magnolia Villas Magnolia Villas","","$675,000","$665,000","3","2","1","2,088","Townhouse","2019","1","","No","",""
"2001","F10516636","CS","3390","1122 NE 16th St","Middle River Terrace ","","$675,000","$600,000","3","2","0","1,640","Single","1946","2","No","No","","11,007"
"2001","F10504414","CS","3390","2808 NW 8th Ave","Jenada Villas 37-36 B ","","$675,000","$640,000","3","2","0","1,472","Single","1957","0","No","No","","7,220"
"2001","F10447999","CS","3390","509 NW 29th St","March Estates Amd 39-2 B ","","$675,000","$661,500","3","3","0","1,368","Single","1955","0","Yes","No","","7,497"
"2001","A11987284","CS","3470","1724 SW 4th St","SANFORD D ADLER ","","$675,000","$680,000","3","2","0","¤1,425","Single","1972","0","No","No","Detached","¤11,440"
"2001","R11128751","CS","3480","1309 SW 19th Avenue","Shady Banks ","","$675,000","$645,000","3","2","0","1,836","Single","1954","0","No","No","","8,549"
"2001","F10519256","CS","3480","801 SW 14th Ct","Esmonda Gardens 22-20 B ","","$675,000","$625,000","2","1","0","1,403","Single","1948","0","No","No","","11,175"
"2001","F10458856","CS","3480","1312 SW 19th Ave","Riverside Estates 2nd Rev ","","$675,000","$640,000","3","2","0","1,650","Single","1954","0","Yes","No","","6,611"
"2001","F10456318","CS","3480","1324 SW 19th Avenue","Shady Banks ","","$675,000","$633,500","3","2","0","1,353","Single","1958","0","No","No","","6,652"
"2001","A11735296","CS","3500","600 W Las Olas Blvd Unit#702S","SYMPHONY SOUTH CONDO SYMPHONY CONDOMINIUM","","$675,000","$660,000","2","2","1","¤1,345","Condo","2005","1","","Yes","",""
"2001","F10421208","CS","3600","701 SE 16th Street Unit#5","Harbor Vista Harbor Vista","","$675,000","$675,000","3","3","1","1,826","Townhouse","2008","2","","No","",""
"2001","F10465315","CS","3170","1 Las Olas Circle Unit#605","Venetian Condominium Venetian Condominium","","$674,999","$650,000","2","2","0","1,200","Condo","1971","1","","Yes","",""
"2001","F10473571","CS","3280","2500 E Las Olas Blvd Unit#1508","MARINE TOWER MARINE TOWER","","$674,900","$620,000","2","2","1","1,706","Condo","1969","1","","Yes","",""
"2001","F10465834","CS","3380","1128 NE 14th Avenue","Palmera at Lakeridge Palmera at Lakeridge","","$674,900","$655,000","3","2","1","1,583","Townhouse","2020","2","","No","",""
"2001","F10486419","CS","3560","2908 NW 6th Ave","MARCH ESTATES AMEN ","","$672,900","$657,000","3","2","0","1,351","Single","1961","0","No","No","","6,488"
"2001","B26009341","CS","3160","401 N Birch Road Unit#409","TIFFANY HOUSE CONDO ","","$670,000","$600,000","1","1","0","844","Condo","2018","1","No","No","","0"
"2001","F10500661","CS","3370","2029 NE 30th St","Coral Shores ","","$670,000","$634,000","3","2","0","1,359","Single","1955","0","No","No","","7,003"
"2001","F10525674","CS","3380","1200 NE 12 Avenue","Lake Ridge ","","$670,000","$610,000","2","1","0","1,143","Single","1951","0","Yes","No","","6,752"
"2001","F10493376","CS","3380","1616 Poinsettia Dr","Poinsettia Heights River ","","$670,000","$639,000","2","2","0","1,411","Single","1956","1","No","No","","7,908"
"2001","F10467207","CS","3260","2800 NE 30th St Unit#3","Villoresi Villoresi","","$669,000","$630,000","3","3","0","2,036","Condo","1962","0","","Yes","",""
"2001","F10529080","CS","3380","1415 NE 17th Ter","Progresso 2-18 D ","","$669,000","$669,000","3","2","1","1,901","Single","1956","0","No","No","","7,697"
"2001","B26030579","CS","3470","413 SW 11th Street","LAUDERDALE ","","$669,000","$619,000","3","2","1","1,614","Single","1946","","No","No","","6,250"
"2001","A11945456","CS","3480","1001 SW 19th St","YELLOWSTONE PARK AMEN PLA ","","$669,000","$665,000","4","3","0","¤1,687","Single","1974","0","No","No","Attached","¤6,110"
"2001","A11762516","CS","3800","217 SE 10th St","TARPON RIVER PARK ","","$669,000","$600,000","2","1","0","¤1,053","Single","1949","0","No","No","Detached","¤4,633"
"2001","F10552802","CS","3270","1401 NE 9th Street Unit#65","victoria park place victoria park place","","$667,000","$640,000","3","2","1","1,658","Townhouse","1985","2","","No","",""
"2001","A11767772","CS","3160","2841 N Ocean Blvd Unit#1806","VANTAGE VIEW CONDO Vantage View","","$665,000","$630,000","2","2","0","¤1,100","Condo","1976","1","","Yes","",""
"2001","F10530476","CS","3170","2100 S Ocean Lane Unit#604","POINT OF AMERICAS POINT OF AMERICAS","","$665,000","$600,000","1","1","1","1,109","Condo","1969","1","","Yes","",""
"2001","F10417717","CS","3280","347 N New River Dr Unit#1208","WATERGARDEN WATERGARDEN","","$665,000","$632,500","2","2","0","1,080","Condo","2004","1","","Yes","",""
"2001","F10465154","CS","3370","2257 NE 9th Ave Unit#2257","Belle Isles Belle Isles","","$665,000","$645,000","2","3","0","1,880","Townhouse","2004","2","","No","",""
"2001","A11684750","CS","3480","410 SW 18th Ct","LAUDERDALE ","","$665,000","$650,000","2","1","0","¤958","Single","1930","1","Yes","No","Detached","¤10,125"
"2001","F10460950","CS","3800","314 SE 14th St","Croissant Park 4-28 B ","","$665,000","$660,000","3","2","0","1,327","Single","1952","0","No","No","","6,000"
"2001","F10531644","CS","3370","2020 NE 4th Avenue","WILTON MANORS FIRST ADD ","","$664,900","$605,000","3","2","0","1,453","Single","1951","0","No","No","","6,546"
"2001","A11665601","CS","3390","516 NW 28th St","WILTON ESTATES RESUB ","","$660,000","$647,500","2","2","0","","Single","1962","1","Yes","No","Detached","¤8,325"
"2001","F10517038","CS","3600","710 SE 22nd St","Everglades Land Sales Co ","","$660,000","$620,000","3","3","0","1,244","Single","1951","0","No","No","","6,667"
"2001","F10482639","CS","3370","403 NE 27th St","Sunset Manors Amd 27-26 B ","","$659,999","$615,000","3","2","0","1,792","Single","1952","1","No","No","","10,811"
"2001","A11965909","CS","3800","436 SE 12th Ct","CROISSANT PARK PARK 12 TOWNHOUSE","","$659,921","$625,000","3","3","1","¤1,649","Townhouse","2023","2","","No","",""
"2001","A11641627","CS","3160","2841 N Ocean Blvd Unit#1704","VANTAGE VIEW VANTAGE VIEW CONDO","","$659,900","$648,000","2","2","0","¤1,100","Condo","1976","1","","No","",""
"2001","F10545721","CS","3170","2100 S Ocean Drive Unit#15A","SKY HARBOUR EAST SKY HARBOUR EAST","","$659,900","$660,000","2","2","0","1,510","Condo","1964","0","","Yes","",""
"2001","A11543749","CS","3470","508 SW 10 St","LAUDERDALE LAUDERDALE","","$659,900","$629,900","4","4","0","¤2,801","Townhouse","2010","2","","No","",""
"2001","F10467774","CS","3280","347 N New River Dr E Unit#302","WATERGARDEN WATERGARDEN","","$659,000","$640,000","2","2","0","1,178","Condo","2004","1","","Yes","",""
"2001","F10529622","CS","3370","304 NE 20th St","MANOR GROVE ","","$659,000","$601,000","3","3","0","1,593","Single","1977","0","No","No","","7,499"
"2001","F10417147","CS","3470","822 SW 4th Ave","SoNEW Lofts SoNEW Lofts","","$659,000","$633,500","2","2","1","2,046","Townhouse","2003","2","","No","",""
"2001","A11850230","CS","3480","830 SW 18th St","PINEHURST ","","$659,000","$590,000","3","2","0","¤1,394","Single","1972","1","No","No","Detached","¤6,736"
"2001","F10477056","CS","3480","1908 SW 12th Avenue","REAMEN PLAT YELLOWSTONE P ","","$659,000","$649,000","3","2","0","1,078","Single","1952","0","Yes","No","","6,248"
"2001","F10450103","CS","3600","701 SE 16th St Unit#2","Harbor Vista Harbor Vista","","$659,000","$645,000","3","3","1","1,830","Townhouse","2007","2","","No","",""
"2001","A11627634","CS","3370","1001 NE 17th Ct","LAUDERDALE PARK 6-33 1/2 ","","$658,500","$657,000","3","2","0","¤1,432","Single","1961","0","No","No","Detached","¤5,625"
"2001","F10438424","CS","3260","936 Intracoastal Dr Unit#7E","Corinthian Corinthian","","$658,000","$649,000","2","2","0","1,500","Condo","1974","1","","Yes","",""
"2001","F10433608","CS","3260","936 Intracoastal Dr Unit#11F","Corinthian Condo Corinthian Condo","","$658,000","$655,000","2","2","0","1,500","Condo","1974","0","","Yes","",""
"2001","F10461583","CS","3480","936 SW 19th Street","YELLOWSTONE PARK AMEN PLA ","","$656,000","$500,000","2","2","0","1,224","Single","1950","0","Yes","No","","6,248"
"2001","F10541981","CS","3370","509 NE 19th Street Unit#509","Townhouse Woods Townhouse Woods","","$655,000","$595,000","2","2","0","1,381","Townhouse","1981","1","","No","",""
"2001","A11682582","CS","3160","1901 N Ocean Blvd Unit#5C","SHORE CLUB CONDO SHORE CLUB CONDO","","$650,000","$550,000","2","2","0","¤1,500","Condo","1976","116","","Yes","",""
"2001","F10450912","CS","3180","3015 N Ocean Blvd Unit#PH-6","BERKLEY SOUTH BERKLEY SOUTH","","$650,000","$635,000","2","2","0","1,328","Condo","1974","1","","Yes","",""
"2001","F10523077","CS","3270","530 NE 7th Ave Unit#1","The Ellington The Ellington","","$650,000","$645,000","3","3","1","1,578","Townhouse","2004","2","","No","",""
"2001","F10512167","CS","3270","100 N Federal Highway Unit#938","The Waverly The Waverly","","$650,000","$530,000","3","2","0","1,518","Condo","2005","3","","No","",""
"2001","B26012586","CS","3280","333 Sunset Drive Unit#505","FOUR SEASONS CONDO ","","$650,000","$615,000","2","2","0","1,410","Condo","1959","1","No","Yes","","0"
"2001","F10549477","CS","3280","347 N New River Drive Unit#411","WATERGARDEN CONDO WATERGARDEN CONDO","","$650,000","$625,000","2","2","0","1,178","Condo","2004","1","","","",""
"2001","R11090165","CS","3280","120 N Gordon Road Unit#Share A","VICTORIA ISLES ","","$650,000","$630,000","5","4","1","3,977","","2014","2","Yes","Yes","","10,125"
"2001","A11681001","CS","3280","350 LAS OLAS SE 2nd St Unit#2550","350 LAS OLAS PLACE CONDO 350 Las Olas","","$650,000","$630,000","2","2","0","¤1,346","Condo","2005","1","","No","",""
"2001","F10546680","CS","3370","7 Coventry Way Unit#7","Townhouse Isle Townhouse Isle","","$650,000","$615,000","2","1","1","1,250","Townhouse","1962","0","","No","",""
"2001","F10548599","CS","3370","2420 NE 7th Avenue","Wilton Manors ","","$650,000","$548,000","3","2","0","1,308","Single","1951","0","No","No","","9,322"
"2001","F10538043","CS","3370","716 NE 20th Dr","Tropical Gardens Amd ","","$650,000","$650,000","2","2","0","1,188","Single","1956","1","No","No","","7,500"
"2001","F10534251","CS","3370","1421 NE 5th Terrace","Progresso 2-18 D ","","$650,000","$635,000","3","2","0","3,492","Single","1946","2","No","No","","6,761"
"2001","F10505426","CS","3370","2617 NE 14th Ave Unit#505","Wilton Station Wilton Station","","$650,000","$604,500","3","3","0","1,888","Condo","2006","1","","Yes","",""
"2001","F10493167","CS","3370","2824 NE 9th Ter","Highland Estates 15-65 B ","","$650,000","$630,000","2","2","0","1,251","Single","1961","0","No","No","","5,662"
"2001","F10537737","CS","3380","1415 NE 17th Ave","Progresso 2-18 D ","","$650,000","$605,000","2","1","0","1,199","Single","1950","0","No","No","","8,109"
"2001","F10502646","CS","3380","1033 NE 16 AV","PROGRESSO 2-18 D ","","$650,000","$635,000","4","2","0","1,411","Single","1954","0","No","No","",""
"2001","F10492597","CS","3380","1773 NE 16th St","Progresso 2-18 D ","","$650,000","$630,000","3","2","0","1,455","Single","1951","0","No","No","","7,503"
"2001","F10512908","CS","3390","2540 NW 9th Ter","Boniello Villas Sec Two 6 ","","$650,000","$590,000","3","2","0","1,498","Single","1973","1","Yes","No","","9,385"
"2001","A11662533","CS","3460","1337 NE 16th Ave","PROGRESSO ","","$650,000","$605,000","3","2","1","¤1,651","Single","1951","0","No","No","Detached","¤6,751"
"2001","A11791205","CS","3470","550 SW 13th Ave","RIVERSIDE ADD AMEN PLAT ","","$650,000","$627,000","3","2","0","¤1,196","Single","1935","0","No","No","Detached","¤6,838"
"2001","A11767822","CS","3470","901 SW 9th St","ALMEDA ","","$650,000","$637,000","3","2","0","¤1,324","Single","1949","0","No","No","Detached","¤4,872"
"2001","F10436898","CS","3470","1439 SW 11th Pl","Valentines Sub B-29 D ","","$650,000","$661,000","3","2","1","2,096","Single","2002","2","No","No","","6,899"
"2001","F10530660","CS","3480","1613 SW 12th Ct","Shady Banks ","","$650,000","$615,000","4","2","0","1,584","Single","1952","0","No","No","","8,396"
"2001","F10469867","CS","3480","1200 SW 20th St","Floral Ridge Add 32-9 B ","","$650,000","$640,000","3","2","0","1,674","Single","1953","0","No","No","","8,249"
"2001","F10529388","CS","3500","508 SW 11th Street","TARPON RIVER ","","$650,000","$625,000","5","2","0","1,447","Single","1940","0","No","No","","6,250"
"2001","R10990910","CS","3500","610 W Las Olas Boulevard Unit#813n","SYMPHONY NORTH CONDO ","","$650,000","$620,000","2","2","0","1,298","Condo","2005","1","No","Yes","High Rise",""
"2001","F10542952","CS","3800","510 SE 7th Street Unit#401","Villa Tuscany Villa Tuscany","","$650,000","$640,000","3","3","1","1,994","Townhouse","2004","2","","No","",""
"2001","R11076692","CS","3810","645 NW 2 Avenue","Progresso Village ","","$650,000","$610,000","3","2","1","1,640","Townhouse","2006","1","No","No","","3,375"
"2001","A11965679","CS","3380","1113 N Victoria Park Rd","PROGRESSO ","","$649,999","$615,000","3","2","0","¤1,180","Single","1947","0","No","No","Attached","¤6,751"
"2001","R11008240","CS","3380","1117 NE 16th Terrace","PROGRESSO ","","$649,999","$620,000","3","2","0","1,118","Single","1951","1","Yes","No","Ranch","6,751"
"2001","A11748241","CS","3400","2025 NW 12th Ave","HILLMONT HGTS REV & ADD ","","$649,999","$620,000","3","2","0","¤1,743","Single","1956","0","Yes","No","Detached","¤7,150"
"2001","R11036523","CS","3500","600 W Las Olas Boulevard Unit#807s","SYMPHONY SOUTH CONDO ","","$649,990","$639,000","2","2","0","1,206","Condo","2005","2","Yes","Yes","",""
"2001","F10440876","CS","3160","2701 N Ocean Blvd Unit#PHC","Embassy Tower I Embassy Tower I","","$649,900","$644,000","2","2","0","1,200","Condo","1972","1","","Yes","",""
"2001","R11125009","CS","3280","350 SE 2nd Street Unit#1150","350 LAS OLAS PLACE ","","$649,900","$630,000","2","2","0","1,346","Condo","2005","1","No","No","High Rise",""
"2001","F10477794","CS","3370","2760 NE 8th Ave Unit#2760","Lofts of Wiltons Manors Lofts of Wiltons Manors","","$649,900","$620,000","2","2","1","1,936","Townhouse","2007","2","","No","",""
"2001","F10473056","CS","3380","1781 NE 18th St","North Ridge 30-32 B ","","$649,900","$602,500","2","1","0","1,066","Single","1952","0","No","No","","6,737"
"2001","F10443578","CS","3470","517 SW 10th St","Croissant Park River Sec ","","$649,900","$594,000","2","1","0","1,210","Single","1940","0","No","No","","6,250"
"2001","F10451488","CS","3270","801 NE 1st St Unit#4","THE CASCADES THE CASCADES","","$649,500","$619,000","3","2","1","1,605","Townhouse","1989","0","","No","",""
"2001","F10454545","CS","3480","1609 SW 12th Ct","Riverside Estates 2nd Rev ","","$649,400","$649,400","3","2","0","1,221","Single","1952","0","Yes","No","","6,541"
"2001","A11775194","CS","3160","2800 E Sunrise Blvd Unit#14B","SUNRISE EAST CONDO SUNRISE EAST CONDO","","$649,000","$625,000","2","2","0","¤1,675","Condo","1969","2","","Yes","",""
"2001","F10405101","CS","3160","1901 N Ocean Blvd Unit#11E","Shore Club Shore Club","","$649,000","$460,000","2","2","0","1,500","Condo","1976","0","","No","",""
"2001","F10458925","CS","3270","735 NE 17th Terrace","Victoria Courts 9-49 B ","","$649,000","$649,000","3","2","0","1,538","Single","1941","0","No","No","","4,901"
"2001","R11091267","CS","3280","2500 E Las Olas Boulevard Unit#802","MARINE TOWER CONDO ","","$649,000","$620,000","3","2","1","1,710","Condo","1969","0","No","Yes","High Rise",""
"2001","F10541045","CS","3370","233 NE 11th Street Unit#233","South Middle River South Middle River","","$649,000","$631,750","3","2","1","2,130","Townhouse","2019","1","","No","",""
"2001","A11784855","CS","3380","1140 NE 14th Ave","Lake Ridge ","","$649,000","$630,000","2","1","0","¤1,118","Single","1952","1","Yes","No","Detached","¤6,756"
"2001","F10475882","CS","3380","1224 NE 18th Ave Unit#1","Villa Laguna Villa Laguna","","$649,000","$600,000","3","2","1","1,679","Townhouse","2004","2","","No","",""
"2001","F10466342","CS","3380","2001 NE 17th Way","River Ridge 32-25 B ","","$649,000","$625,000","2","2","0","1,473","Single","1954","1","No","No","","7,190"
"2001","F10411030","CS","3390","1620 NW 7th Ter","Progresso 2-18 D ","","$649,000","$615,000","3","2","0","1,183","Single","1954","0","Yes","No","","8,443"
"2001","B26000561","CS","3470","1112 SW 9th Avenue","Tarpon River ","","$649,000","$625,000","3","2","1","2,074","Townhouse","2002","2","No","No","","2,025"
"2001","A11953195","CS","3470","607 SW 10th St","LAUDERDALE ","","$649,000","$595,000","3","2","0","¤1,667","Single","1947","0","No","No","Detached","¤6,250"
"2001","R11141460","CS","3470","705 SW 4th Avenue","Tarpon River Village ","","$649,000","$645,000","2","2","1","1,631","Townhouse","2002","2","No","No","","3,941"
"2001","F10518764","CS","3470","519 SW 9th Street","Tarpon River ","","$649,000","$565,000","2","2","0","1,231","Single","1949","1","No","No","","6,750"
"2001","F10513805","CS","3470","604 SW 8th Ave","Tarpon River Club Tarpon River Club","","$649,000","$625,000","3","2","1","2,050","Townhouse","1994","2","","No","",""
"2001","F10501810","CS","3470","805 SW 8th Ter","SEAWANNA SEAWANNA","","$649,000","$627,000","2","2","1","1,494","Townhouse","1998","1","","No","",""
