"","MLS # Link","St","Area","Address","Subdivision/Complex","","List Price","Sale Price","#Beds","#FBaths","#HBaths","SqFt LA","Type of Property","Year Built","#Garage Spaces","Pool YN","Waterfront Property (Y/N)","Design","Lot SqFt"
"2001","A11778952","C","3170","2100 S OCEAN DR Unit#10B","SKY HARBOUR EAST SKY HARBOUR EAST","","$425,000","","1","1","0","900","Condo","1964","0","","Yes","",""
"2001","R10944262","C","3170","3000 Holiday Drive Unit#306","MAYA MARCA ","","$425,000","","1","1","1","1,214","Condo","1966","1","No","Yes","",""
"2001","F10533683","C","3260","2900 NE 30th St Unit#7H","Lauderdale Tower Lauderdale Tower","","$425,000","","2","2","0","1,040","Condo","1964","0","","Yes","",""
"2001","A11740296","C","3260","1811 Middle River Dr","ORCHID CONDO ","","$425,000","","2","2","0","¤1,260","Single","1965","1","No","Yes","Attached",""
"2001","R11021828","C","3260","1170 N Federal Highway Unit#911","EAST POINT TOWERS CONDO ","","$425,000","","2","2","0","1,491","Condo","1973","1","No","No","",""
"2001","A11824393","C","3370","515 NE 11th St","PROGRESSO ","","$425,000","","2","1","0","¤995","Single","1972","0","No","No","Detached","¤3,375"
"2001","A11771103","C","3380","3016 NE 21st Ter Unit#3016","CORAL SHORES Coral Coast","","$425,000","","2","2","1","¤1,257","Townhouse","1996","2","","No","",""
"2001","A11820499","C","3400","1167 NW 9th Ave","LAUDERDALE MANORS ADD-REV ","","$425,000","","3","2","","¤984","Single","1954","0","No","No","Detached","¤7,095"
"2001","R10982110","C","3400","1536 NW 15th Avenue","LAUDERDALE MONORS ","","$425,000","","3","2","0","1,344","Single","1952","0","No","No","Ranch","13,049"
"2001","F10494671","C","3470","1301 River Reach Dr Unit#306","River Reach Condominium River Reach Condominium","","$425,000","","2","2","0","900","Condo","1974","0","","Yes","",""
"2001","A11700366","C","3470","1409 Arpeika St","RIVER HIGHLANDS AMEN PLAT ","","$425,000","","2","1","","¤966","Single","1941","0","No","No","Detached","¤6,901"
"2001","A11641263","C","3490","2661 SW 12th Ter","DEVONSHIRE ","","$425,000","","3","2","0","¤1,444","Single","1951","0","No","No","Detached","¤6,120"
"2001","F10522684","C","3600","2131 SE 10th Ave Unit#1117","Village East Village East","","$425,000","","2","2","0","1,054","Condo","2000","0","","No","",""
"2001","F10427174","C","3600","2033 SE 10th Ave Unit#619","Village East Condo Village East Condo","","$425,000","","2","2","0","1,054","Condo","2000","0","","No","",""
"2001","A11862796","C","3800","511 SE 5th Ave Unit#707","NURIVER LANDING CONDO NURIVER LANDING","","$425,000","","2","2","0","¤1,233","Condo","2006","1","","Yes","",""
"2001","A11601234","C","3800","520 SE 5th Ave Unit#1604","LAS OLAS BY THE RIVER CON Las Olas by the River","","$425,000","","2","2","0","¤1,083","Condo","2001","1","","No","",""
"2001","A11908565","C","3800","511 SE 5th Ave Unit#806","NURIVER LANDING CONDO NURIVER LANDING CONDO","","$424,999","","2","1","0","¤1,017","Condo","2006","1","","No","",""
"2001","F10541811","C","3380","1921 NE 15th Ave","EDGEWATER TOWNHOMES EDGEWATER TOWNHOMES","","$424,990","","2","1","1","1,060","Townhouse","1987","0","","No","",""
"2001","F10497560","C","3160","720 Bayshore Dr Unit#202","Nautical Towers Nautical Towers","","$424,000","","2","2","0","1,427","Condo","1971","1","","No","",""
"2001","R10978335","C","3160","3015 N Ocean Boulevard Unit#4l","BERKLEY SOUTH CONDO ","","$423,000","","2","2","0","1,328","Condo","1974","0","No","No","High Rise",""
"2001","F10463980","C","3800","511 SE 5TH AVE Unit#2415","NURIVER LANDING NURIVER LANDING","","$422,000","","1","1","0","803","Condo","2006","1","","Yes","",""
"2001","F10528815","C","3380","1921 NE 15th Ave Unit#1921","Edgewater Townhomes Edgewater Townhomes","","$420,000","","2","1","1","1,060","Townhouse","1987","0","","Yes","",""
"2001","R11090728","C","3560","1237 NW 17 Street","LAUDERDALE MANORS ","","$420,000","","4","2","0","1,460","Single","1954","0","Yes","No","",""
"2001","A11692031","C","3390","1213 Chateau Park Dr","LAUDERDALE MANORS ADD REV ","","$419,999","","3","2","0","¤984","Single","1954","0","No","No","Detached","¤7,942"
"2001","A11876113","C","3390","1336 NW 6th Ave","PROGRESSO ","","$419,900","","3","2","0","¤918","Single","1955","0","No","No","Detached","¤6,751"
"2001","R11086864","C","3470","410 Olssen Avenue","VILLAGE AT SAILBOAT BEND  ","","$419,900","","2","2","1","1,679","Condo","2005","0","No","No","",""
"2001","A11706259","C","3480","2532 SW 14th Ave Unit#304","BETA PLAT The Grove at River Oaks","","$419,900","","2","2","1","¤1,455","Townhouse","2006","2","","No","",""
"2001","A11592296","C","3480","2532 SW 14th Ave Unit#304","BETA PLAT The Grove at River Oaks","","$419,900","","2","2","1","¤1,455","Townhouse","2006","2","","No","",""
"2001","A11819535","C","3160","3015 N Ocean Blvd Unit#4K","BERKLEY SOUTH CONDO THE BERKEY SOUTH","","$419,000","","2","2","0","¤1,144","Condo","1974","1","","No","",""
"2001","R11016588","C","3170","3000 Holiday Drive Unit#306","MAYA MARCA ","","$419,000","","1","1","1","1,214","Condo","1966","1","No","Yes","",""
"2001","F10422930","C","3280","347 N New River Dr Unit#1506","WaterGarden WaterGarden","","$419,000","","1","1","0","820","Condo","2004","1","","Yes","",""
"2001","F10442383","C","3390","1613 NW 4th Ave","Progresso 2-18 D ","","$419,000","","2","1","0","903","Single","1952","0","No","No","","6,753"
"2001","A11958460","C","3560","1617 NW 15th St","LAUDERDALE MANORS AMD PLA ","","$419,000","","3","2","","¤984","Single","1954","0","No","No","Detached","¤8,398"
"2001","F10459152","C","3600","905 SE 12th Ct Unit#16","Capistrano Townhomes Capistrano Townhomes","","$419,000","","2","2","1","1,430","Townhouse","1948","0","","No","",""
"2001","F10525254","C","3800","520 SE 5th Avenue Unit#1504","LAS OLAS BY THE RIVER LAS OLAS BY THE RIVER","","$419,000","","2","2","0","1,083","Condo","2001","1","","No","",""
"2001","F10462861","C","3370","1920 NE 1st Ter Unit#116 H","MANOR GROVEVILLAGE TWO MANOR GROVEVILLAGE TWO","","$418,900","","2","2","0","1,180","Condo","1971","0","","No","",""
"2001","A11743372","C","3260","1839 Middle River Dr Unit#205","RIVERS BEND CONDO Rivers Bend","","$418,000","","2","2","0","¤1,196","Condo","1972","1","","Yes","",""
"2001","F10528935","C","3380","1989 NE 15th Avenue Unit#1989","Edgewater Townhomes Edgewater Townhomes","","$418,000","","2","2","1","1,056","Townhouse","1989","0","","No","",""
"2001","F10539758","C","3810","410 NW 1st Avenue Unit#604","MILL LOFTS MILL LOFTS","","$418,000","","1","1","0","1,074","Condo","2007","1","","No","","0"
"2001","A11548992","C","3150","3015 N Ocean Blvd Unit#6A","BERKLEY SOUTH CONDO BERKLEY SOUTH CONDO","","$415,000","","2","2","0","¤1,328","Condo","1974","1","","No","",""
"2001","A11749087","C","3270","1501 E Broward Blvd Unit#705","PINE CREST VILLAGE I AT Pine Crest Village","","$415,000","","2","2","0","¤1,200","Condo","1966","1","","No","",""
"2001","A11933679","C","3290","1317 NW 7th Ter","PROGRESSO ","","$415,000","","2","1","0","¤955","Single","1953","0","No","No","Detached","¤6,756"
"2001","A11740309","C","3400","1167 NW 9th Ave","LAUDERDALE MANORS ADD-REV ","","$415,000","","3","2","","¤984","Single","1954","0","No","No","Detached","¤7,095"
"2001","F10480117","C","3400","1512 NW 16th Ln","Lauderdale Manors Resub O ","","$415,000","","4","2","0","1,410","Single","1953","0","No","No","","12,913"
"2001","F10480120","C","3423","1213 NW 6th Ct","Home Beautiful Park 2-47 ","","$415,000","","4","3","0","1,708","Single","1955","0","No","No","","7,000"
"2001","R11163952","C","3560","1148 NW 15th Court","LAUDERDALE VILLAS ","","$415,000","","4","3","0","1,470","Single","1953","0","No","No","","11,326"
"2001","A11899947","C","3560","809 NW 12th Ave","LINCOLN PARK THIRD ADD ","","$415,000","","3","2","0","¤1,249","Single","1957","0","No","No","Detached","¤4,578"
"2001","A11876124","C","3160","3020 NE 32nd Ave Unit#716","TIDES AT BRIDGESIDE SQUAR THE TIDES","","$410,000","","1","1","0","¤815","Condo","2002","1","","No","",""
"2001","A11769937","C","3330","315 NE 3rd Ave Unit#2009","STRADA 315 CONDO Strada 315","","$410,000","","1","1","1","¤826","Condo","2007","1","","No","",""
"2001","A11779264","C","3370","1940 NE 2nd Ave Unit#118J","MANOR GROVE VILLAGE FOUR MANOR GROVE VILLAGE FOUR","","$410,000","","2","2","0","¤1,200","Condo","1973","1","","No","",""
"2001","A11737885","C","3400","1930 NW 12th Ave","HILLMONT HGTS REV & ADD ","","$410,000","","3","2","0","¤1,052","Single","1957","0","No","No","Detached","¤8,264"
"2001","A11620637","C","3800","520 SE 5th Ave Unit#2206","LAS OLAS BY THE RIVER CON LAS OLAS BY THE RIVER","","$410,000","","2","2","0","¤1,136","Condo","2001","1","","No","",""
"2001","A11818611","C","3400","1722 NW 8th Ct","LAUDERDALE HOMESITES ","","$409,997","","4","2","0","¤1,256","Single","1996","0","No","No","Detached","¤4,950"
"2001","A11857467","C","3390","1608 NW 7th Ave","PROGRESSO ","","$409,000","","3","2","0","¤1,000","Single","1954","4","No","No","Attached","¤6,752"
"2001","F10483326","C","3260","2424 NE 9th St Unit#302","Colonial Manor West Colonial Manor West","","$407,500","","2","2","0","1,209","Condo","1969","0","","No","",""
"2001","A11983986","C","3270","1501 E Broward Blvd Unit#705","PINE CREST VILLAGE I AT Pine Crest Village","","$407,500","","2","2","0","¤1,200","Condo","1966","1","","No","",""
"2001","A11561430","C","3600","2005 SE 10th Ave Unit#403","VILLAGE EAST CONDO Village east","","$406,000","","2","2","0","¤1,054","Condo","2000","0","","No","",""
"2001","F10466658","C","3810","357 City View Dr","Near Northwest ","","$404,990","","2","1","1","888","Single","1985","0","No","No","","996"
"2001","R11074476","C","3400","1134 NW 18th Avenue","LAUDERDALE MANORS AMD PLAT ","","$404,900","","3","2","0","1,452","Single","1954","0","No","No","Ranch","8,425"
"2001","R11163814","C","3160","3020 NE 32nd Avenue Unit#1405","TIDES AT BRIDGESIDE SQUARE ","","$400,000","","1","1","0","750","Condo","2005","2","No","No","High Rise",""
"2001","A11615847","C","3600","1600 SE 15th St Unit#313","PLAZA 15 CONDO PLAZA 15 CONDO","","$400,000","","2","2","0","¤1,020","Condo","1973","1","","Yes","",""
"2001","F10507550","C","3700","533 NE 3rd Ave Unit#229","SOLE AT FORT LAUDERDALE SOLE AT FORT LAUDERDALE","","$400,000","","1","1","0","780","Condo","2005","1","","No","",""
"2001","F10430381","C","3800","520 SE 5th Avenue Unit#2508","Las Olas by the River Las Olas by the River","","$400,000","","2","2","0","1,136","Condo","2001","2","","No","",""
"2001","A11809080","C","3400","1167 NW 9th Ave","LAUDERDALE MANORS ADD-REV ","","$399,990","","3","2","","¤984","Single","1954","0","No","No","Detached","¤7,095"
"2001","A11928383","C","3460","634 NW 15th Ave","LINCOLN PARK CORR PLAT ","","$399,990","","3","2","0","¤1,118","Single","2001","0","No","No","Detached","¤7,500"
"2001","F10496739","C","3240","2670 E Sunrise Blvd Unit#1105","GALLERY ONE CONDO GALLERY ONE CONDO","","$399,950","","1","1","0","591","Condo","1988","1","","Yes","",""
"2001","A11477385","C","3280","535 Hendricks Isle Unit#105","BURTON POINT CONDO Burton Point","","$399,950","","2","1","0","¤850","Condo","1969","0","","Yes","",""
"2001","A11752314","C","3160","3015 N Ocean Blvd Unit#5B","BERKLEY SOUTH CONDO BERKLEY SOUTH CONDO","","$399,900","","2","2","0","¤1,144","Condo","1974","1","","No","",""
"2001","F10459001","C","3170","3020 NE 32nd Ave Unit#1405","THE TIDES AT BRIDGESIDE THE TIDES AT BRIDGESIDE","","$399,900","","1","1","0","750","Condo","2002","2","","Yes","",""
"2001","F10542288","C","3260","1170 N Federal Highway Unit#707","East Point Towers East Point Towers","","$399,900","","1","1","1","1,138","Condo","1973","1","","Yes","",""
"2001","R11134165","C","3400","1134 NW 18th Avenue","LAUDERDALE MANORS AMD PLAT ","","$399,900","","3","2","0","1,452","Single","1954","0","No","No","Ranch","8,425"
"2001","F10470089","C","3470","1350 River Reach Dr Unit#118","River Reach River Reach","","$399,900","","2","2","0","1,250","Condo","1972","0","","Yes","",""
"2001","F10460317","C","3470","1000 River Reach Dr Unit#401","RIVER REACH RIVER REACH","","$399,900","","2","2","0","1,100","Condo","1972","0","","Yes","",""
"2001","F10530029","C","3400","632-634 NW 14th Ter","LINCOLN PARK CORR PLAT 5- ","","$399,888","","2","2","0","880","Single","1959","0","No","No","","5,000"
"2001","F10478776","C","3160","3020 NE 32nd Ave Unit#923","The Tides at Bridgeside The Tides at Bridgeside","","$399,000","","1","1","0","720","Condo","2002","1","","No","",""
"2001","A11709397","C","3160","2841 N Ocean Blvd Unit#1105","VANTAGE VIEW CONDO VANTAGE VIEW CONDO","","$399,000","","2","2","0","¤1,100","Condo","1976","2","","Yes","",""
"2001","A11659384","C","3160","2841 N Ocean Blvd Unit#1105","VANTAGE VIEW CONDO VANTAGE VIEW CONDO","","$399,000","","2","2","0","¤1,100","Condo","1976","2","","Yes","",""
"2001","A11572494","C","3160","551 N Fort Lauderdale Beach Blvd Unit#R1804","551 FLB CONDOMINIUM RESID THE OCEAN RESORT","","$399,000","","0","1","0","¤445","Condo","2009","1","","No","",""
"2001","F10454779","C","3280","333 Sunset Dr Unit#B","THE FOUR SEASONS THE FOUR SEASONS","","$399,000","","1","1","0","870","Condo","1959","1","","Yes","",""
"2001","F10501285","C","3460","981 NW 16th Avenue","Lincoln Park Fifth Add ","","$399,000","","2","1","0","720","Single","1950","","No","No","","5,000"
"2001","A12007813","C","3560","809 NW 12th Ave","LINCOLN PARK THIRD ADD ","","$399,000","","3","2","0","¤1,249","Single","1957","0","No","No","Detached","¤4,578"
"2001","F10445514","C","3160","711 N Birch Unit#102","Hawthorne East Hawthorne East","","$398,750","","2","2","0","1,025","Condo","1956","0","","No","",""
"2001","F10543249","C","3460","525 NW 15th Ter","Dorsey Park First Add 21- ","","$398,000","","3","2","0","1,014","Single","1963","0","No","No","","5,650"
"2001","A11771773","C","3470","1101 River Reach Dr Unit#102","RIVER REACH CONDOMINIUM I River Reach","","$397,000","","2","2","0","¤1,250","Condo","1982","0","","Yes","",""
"2001","F10526289","C","3160","95 N Birch Rd Unit#304","Harbor Haven Harbor Haven","","$395,000","","1","1","0","795","Condo","1970","0","","Yes","",""
"2001","A11687033","C","3280","347 N New River Dr E Unit#1506","WATERGARDEN CONDO WATERGARDEN","","$395,000","","1","1","0","¤820","Condo","2004","1","","Yes","",""
"2001","F10525512","C","3370","1417 N Andrews Ave","Progresso 2-18 D ","","$395,000","","2","1","0","806","Single","1953","0","No","No","","6,005"
"2001","F10495835","C","3370","3000 NE 16th Ave Unit#406","River Shores River Shores","","$395,000","","2","2","0","1,200","Condo","1965","0","","Yes","",""
"2001","R11157773","C","3390","650 Tennis Club Drive Unit#311","TENNIS CLUB LENGLEN CONDO  ","","$395,000","","3","2","1","1,496","Condo","1973","","No","No","","0"
"2001","A11942102","C","3800","520 SE 5th Ave Unit#3209","LAS OLAS BY THE RIVER CON LAS OLAS BY THE RIVER","","$395,000","","2","2","0","¤1,120","Condo","2006","1","","No","",""
"2001","F10536058","C","3800","520 SE 6th Avenue Unit#3208","LAS OLAS BY THE RIVER CON LAS OLAS BY THE RIVER CON","","$395,000","","2","2","0","1,168","Condo","2001","1","","No","",""
"2001","A11707344","C","3800","2009 SE 10th Ave Unit#303","VILLAGE EAST CONDO VILLAGE EAST CONDO","","$395,000","","2","2","0","¤1,054","Condo","2000","0","","No","",""
"2001","A11575252","C","3470","1201 River Reach Dr Unit#206","RIVER REACH CONDOMINIUM I River Reach","","$392,500","","2","2","0","¤1,250","Condo","1981","1","","Yes","",""
"2001","A11878779","C","3400","1620 NW 15th Pl","LAUDERDALE MANORS AMEND ","","$390,000","","3","2","0","¤1,127","Single","1954","0","No","No","Detached","¤7,682"
"2001","A11950329","C","3460","525 NW 15th Ter","DORSEY PARK FIRST ADD ","","$390,000","","3","2","0","¤1,014","Single","1967","0","No","No","Detached","¤5,650"
"2001","F10474484","C","3470","1301 River Reach Dr Unit#201","River Reach River Reach","","$389,900","","1","1","1","900","Condo","1974","0","","Yes","",""
"2001","A11982664","C","3560","1632 NW 18th Ave","LAUDERDALE MANORS RESUB O ","","$389,900","","3","1","","¤1,083","Single","1953","0","No","No","Detached","¤6,012"
"2001","A11881527","C","3150","3015 N Ocean Blvd Unit#6A","BERKLEY SOUTH CONDO BERKLEY SOUTH CONDO","","$389,000","","2","2","0","¤1,328","Condo","1974","1","","No","",""
"2001","A11672764","C","3800","520 SE 5th AVE Unit#1104","LAS OLAS BY THE RIVER LAS OLAS BY THE RIVER","","$389,000","","2","2","","","Condo","2001","1","","No","",""
"2001","F10505872","C","3700","315 NE 3rd Avenue Unit#1209","Strada Strada","","$387,000","","1","1","1","826","Condo","2007","1","No","No","","0"
"2001","F10518816","C","3160","711 N Birch Rd Unit#102","Hawthorne East Hawthorne East","","$385,000","","2","2","0","1,025","Co-Op","1956","0","","No","",""
"2001","A11714778","C","3280","340 Sunset Dr Unit#306","ESSEX TOWER CONDO ESSEX TOWER","","$385,000","","2","2","0","¤1,218","Condo","1971","0","","No","",""
"2001","A11914225","C","3423","1213 NW 6th Ct","HOME BEAUTIFUL PARK ","","$385,000","","3","2","","¤1,708","Single","1955","0","No","No","Detached","¤7,000"
"2001","A11982900","C","3460","525 NW 15th Ter","DORSEY PARK FIRST ADD ","","$385,000","","3","2","0","¤1,014","Single","1967","0","No","No","Detached","¤5,650"
"2001","A11755223","C","3470","401 SW 4th Ave Unit#1100","ESPLANADE ON THE NEW RIVE Esplanade","","$385,000","","1","1","1","¤892","Condo","2004","1","","Yes","",""
"2001","F10460593","C","3480","900 SW 12th St Unit#306","Rio Neuvo A Rio Neuvo A","","$385,000","","2","2","0","1,000","Condo","1966","0","","Yes","",""
"2001","F10479933","C","3600","2107 SE 10th Ave Unit#815","VILLAGE EAST VILLAGE EAST","","$385,000","","1","1","0","878","Condo","2001","1","","No","",""
"2001","A11964126","C","3800","520 SE 5th Ave Unit#1109","LAS OLAS BY THE RIVER CON Las Olas By The River","","$385,000","","2","2","0","¤1,153","Condo","2006","1","","No","",""
"2001","A11873485","C","3400","1613 NW 12th St","LAUDERDALE MANOR ","","$384,900","","3","2","0","¤936","Single","1952","2","No","No","Detached","¤6,751"
"2001","A11657166","C","3600","2119 SE 10th Ave Unit#906","VILLAGE EAST CONDO VILLAGE EAST CONDO","","$384,900","","2","2","0","¤1,054","Condo","2000","1","","No","",""
"2001","F10454328","C","3390","1617 NW 15th Ct","LAUDERDALE MANORS AMEN PL ","","$383,000","","3","2","0","1,127","Single","1954","0","No","No","","7,682"
"2001","A11719434","C","3070","3050 NE 16th Ave Unit#406","RIVER TERRACE CONDO RIVER TERRACE CONDO","","$380,000","","2","2","0","¤912","Condo","1972","0","","Yes","",""
"2001","F10499519","C","3370","2631 NE 14th Ave Unit#203","Wilton Station Wilton Station","","$380,000","","1","1","1","1,082","Condo","2006","0","","No","",""
"2001","A11679819","C","3460","1606 NW 7th Pl","LINCOLN PARK 1ST ADD ","","$380,000","","3","2","0","¤1,116","Single","2008","0","No","No","Detached","¤3,750"
"2001","A11588518","C","3460","723 NW 15th Way","CARVER PARK ","","$380,000","","4","1","0","¤1,080","Single","1951","0","No","No","Detached","¤5,500"
"2001","A11908459","C","3470","1101 River Reach Dr Unit#209","RIVER REACH CONDOMINIUM I RIVER REACH CONDOMINIUM","","$380,000","","2","2","0","¤1,500","Condo","1982","0","","Yes","",""
"2001","F10511885","C","3600","1625 SE 10th Ave Unit#301","RUNAWAY BAY CONDO RUNAWAY BAY CONDO","","$380,000","","2","2","0","1,120","Condo","1975","2","","No","",""
"2001","F10532719","C","3490","1403 SW 27th Ct","Hibiscus Gardens 10-1 B ","","$379,999","","2","1","0","911","Single","1997","0","No","No","","5,259"
"2001","F10422957","C","3400","1525 NW 18th Ave","LAUDERDALE MANORS AMD PLA ","","$379,990","","4","2","0","1,380","Single","1955","0","No","No","","7,700"
"2001","A11808612","C","3160","2841 N Ocean Blvd Unit#1105","VANTAGE VIEW CONDO VANTAGE VIEW CONDO","","$379,000","","2","2","0","¤1,100","Condo","1976","2","","Yes","",""
"2001","A11973805","C","3260","1308 Bayview Dr Unit#2B","HAMPTON EAST CONDO HAMPTON EAST CONDO","","$379,000","","2","2","0","¤815","Condo","1961","0","","Yes","",""
"2001","F10417608","C","3270","1501 E Broward Blvd Unit#807","Pine Crest Village Pine Crest Village","","$379,000","","2","1","0","980","Condo","1966","0","","No","",""
"2001","F10505493","C","3700","313 NE 2nd St Unit#602","NOLA LOFTS NOLA LOFTS","","$379,000","","1","1","0","755","Condo","2005","0","","No","",""
"2001","A11754038","C","3700","533 NE 3rd Ave Unit#304","SOLE AT FORT LAUDERDALE Sole","","$379,000","","2","2","0","¤1,240","Condo","2005","1","","No","",""
"2001","F10479553","C","3700","533 NE 3rd Avenue Unit#506","SOLE AT FORT LAUDERDALE SOLE AT FORT LAUDERDALE","","$379,000","","2","2","0","1,240","Condo","2005","0","","No","",""
"2001","F10448934","C","3700","533 NE 3rd Ave Unit#401","SOLE AT FORT LAUDERDALE SOLE AT FORT LAUDERDALE","","$379,000","","2","2","0","1,240","Condo","2005","0","","No","",""
"2001","A11820151","C","3800","520 SE 5th Ave Unit#1109","LAS OLAS BY THE RIVER CON Las Olas BY The River","","$379,000","","2","2","0","¤1,153","Condo","2001","1","","No","",""
"2001","F10432812","C","3800","520 SE 5th Ave Unit#1101","LAS OLAS BY THE RIVER LAS OLAS BY THE RIVER","","$379,000","","1","1","0","894","Condo","2001","1","","No","",""
"2001","A11596258","C","3470","1101 River Reach Dr Unit#102","RIVER REACH CONDOMINIUM I River Reach","","$377,000","","2","2","0","¤1,250","Condo","1982","0","","Yes","",""
"2001","F10462567","C","3160","505 N Fort Lauderdale Beach Blvd Unit#813","Q Club Resort & Residence Q Club Resort & Residence","","$375,000","","1","1","1","868","Condo","2006","0","","Yes","",""
"2001","F10449950","C","3160","550 Bayshore Dr Unit#102","Bayshore embassy Bayshore embassy","","$375,000","","1","1","0","680","Condo","1970","0","","No","",""
"2001","A11392821","C","3160","3020 NE 32nd Ave Unit#621","TIDES AT BRIDGESIDE SQUAR Tides at Bridgeside","","$375,000","","1","1","0","¤720","Condo","2002","1","","Yes","",""
"2001","A11668367","C","3460","417 NW 15th Way","DORSEY PARK FIRST ADD ","","$375,000","","3","1","0","¤980","Single","1950","0","No","No","Attached","¤5,650"
"2001","F10480941","C","3470","1000 River Reach Dr Unit#516","RIVER REACH RIVER REACH","","$375,000","","2","2","0","900","Condo","1971","0","","Yes","",""
"2001","A11715784","C","3600","1600 SE 15th St Unit#313","PLAZA 15 CONDO PLAZA 15 CONDO","","$375,000","","2","2","0","¤1,020","Condo","1973","1","","Yes","",""
"2001","F10411971","C","3600","1625 SE 10th Ave Unit#503","Runaway Bay Runaway Bay","","$375,000","","2","2","0","1,142","Condo","1975","1","","No","",""
"2001","F10525511","C","3700","533 NE 3rd Avenue Unit#229","SOLE AT FORT LAUDERDALE SOLE AT FORT LAUDERDALE","","$375,000","","1","1","0","780","Condo","2005","1","","No","",""
"2001","A11790107","C","3810","226 City View Dr","City View Townhomes City View Townhomes","","$375,000","","2","1","1","¤1,149","Townhouse","2000","0","","No","",""
"2001","F10466967","C","3470","1350 River Reach Dr Unit#402","River Reach River Reach","","$374,900","","2","2","0","1,250","Condo","1972","0","","Yes","",""
"2001","A11698186","C","3600","2119 SE 10th Ave Unit#906","VILLAGE EAST CONDO VILLAGE EAST CONDO","","$374,500","","2","2","0","¤1,054","Condo","2000","1","","No","",""
"2001","F10469602","C","3600","1475 SE 15th St Unit#209","EMBASSY CONDO APTS EMBASSY CONDO APTS","","$374,000","","2","2","0","830","Condo","1966","1","","Yes","",""
"2001","A11678392","C","3600","2119 SE 10th Avenue Unit#906","VILLAGE EAST CONDO VILLAGE EAST CONDO","","$373,900","","2","2","0","¤1,054","Condo","2000","1","","No","",""
"2001","A11676577","C","3370","351 NE 19th Pl Unit#210K","MANOR GROVE VILLAGE FOUR MANOR GROVE VILLAGE FOUR","","$370,000","","2","2","0","¤1,200","Condo","1973","0","","No","",""
"2001","A11996562","C","3400","1218 NW 15th St","LAUDERDALE VILLAS ","","$370,000","","3","2","0","¤1,116","Single","1952","0","No","No","Detached","¤8,925"
"2001","F10502476","C","3810","344 City View Drive","City View Townhomes City View Townhomes","","$370,000","","2","1","1","888","Townhouse","1987","0","","No","",""
"2001","A11895865","C","3390","2005 NW 11th Ave","HILLMONT-MIDDLE RIVER VIS ","","$369,900","","4","2","0","¤1,162","Single","1971","0","No","No","Detached","¤6,825"
"2001","F10480003","C","3400","1632 Lauderdale Manor Dr","Lauderdale Manors Rev ","","$369,900","","3","2","0","1,064","Single","1953","0","No","No","","3,969"
"2001","F10407450","C","3480","900 SW 12th St Unit#105","Rio Nuevo Rio Nuevo","","$369,900","","2","2","0","1,000","Condo","1967","0","","Yes","",""
"2001","A11698530","C","3160","524 Orton Ave Unit#604","BRITANNIA CONDO BRITANNIA CONDO","","$369,000","","1","1","0","¤622","Condo","1964","1","","No","",""
"2001","B26000513","C","3370","1930 NE 2nd Avenue Unit#216l","MANOR GROVE VILLAGE FOUR C ","","$369,000","","2","2","0","1,180","Condo","1973","","No","No","Penthouse","0"
"2001","A11601244","C","3460","1308 NW 3rd St Unit#1308","SEMINOLE FOREST TANGO VILLAGE","","$369,000","","2","2","1","¤1,250","Townhouse","2008","1","","No","",""
"2001","F10450275","C","3470","900 River Reach Dr Unit#120","River Reach Condominiums River Reach Condominiums","","$369,000","","2","2","0","1,025","Condo","1971","0","","Yes","",""
"2001","F10525755","C","3560","416 NW 19th Ave","Dorsey Park 4th Add 25-26 ","","$369,000","","3","1","0","796","Single","1950","0","No","No","","5,250"
"2001","F10535430","C","3810","344 City View Drive","City View Townhomes City View Townhomes","","$367,000","","2","1","1","888","Townhouse","1987","0","","No","",""
"2001","F10448343","C","3280","340 Sunset Dr Unit#308","Essex Tower Condominium Essex Tower Condominium","","$365,000","","2","2","0","1,218","Condo","1971","1","","No","",""
"2001","B26001464","C","3470","1201 River Reach Drive Unit#202","RIVER REACH CONDOMINIUM IV ","","$365,000","","2","2","0","1,110","Condo","1981","","No","No","Substantially Remodeled","0"
"2001","A11976302","C","3470","1201 River Reach Dr Unit#202","RIVER REACH CONDOMINIUM I River Reach","","$365,000","","2","2","0","¤1,110","Condo","1981","0","","Yes","",""
"2001","F10528840","C","3470","232 Seminole Avenue","Waverly Place 2-19 D ","","$365,000","","2","1","0","608","Single","1924","0","No","No","","1,800"
"2001","A11888266","C","3600","1600 SE 15th St Unit#601","PLAZA 15 CONDO Plaza 15 Condo","","$365,000","","2","2","0","¤1,020","Condo","1973","0","","No","",""
"2001","A11802123","C","3800","520 SE 5th Ave Unit#2206","LAS OLAS BY THE RIVER CON LAS OLAS BY THE RIVER","","$365,000","","2","2","0","¤1,136","Condo","2001","1","","No","",""
"2001","A11833792","C","3280","401 SE 25th Ave Unit#605","RIVIERA TOWERS CO-OP Riviera Towers","","$364,900","","1","1","0","¤1,265","Co-Op","1958","0","","Yes","",""
"2001","R11070620","C","3270","100 N Federal Highway Unit#528","WAVERLY AT LAS OLAS ","","$362,000","","1","1","0","790","Condo","2005","1","No","No","High Rise",""
"2001","F10524546","C","3260","1170 N Federal Hwy Unit#311","East Point Towers East Point Towers","","$360,000","","2","2","0","1,491","Condo","1973","0","","Yes","",""
"2001","A11834240","C","3400","1112 NW 15th Ave","LAUDERDALE MANORS ADD ","","$360,000","","2","1","0","¤720","Single","1953","0","No","No","Attached","¤6,300"
