"PERIOD_BEGIN"	"PERIOD_END"	"PERIOD_DURATION"	"REGION_TYPE"	"REGION_TYPE_ID"	"TABLE_ID"	"IS_SEASONALLY_ADJUSTED"	"REGION"	"CITY"	"STATE"	"STATE_CODE"	"PROPERTY_TYPE"	"PROPERTY_TYPE_ID"	"MEDIAN_SALE_PRICE"	"MEDIAN_SALE_PRICE_MOM"	"MEDIAN_SALE_PRICE_YOY"	"MEDIAN_LIST_PRICE"	"MEDIAN_LIST_PRICE_MOM"	"MEDIAN_LIST_PRICE_YOY"	"MEDIAN_PPSF"	"MEDIAN_PPSF_MOM"	"MEDIAN_PPSF_YOY"	"MEDIAN_LIST_PPSF"	"MEDIAN_LIST_PPSF_MOM"	"MEDIAN_LIST_PPSF_YOY"	"HOMES_SOLD"	"HOMES_SOLD_MOM"	"HOMES_SOLD_YOY"	"PENDING_SALES"	"PENDING_SALES_MOM"	"PENDING_SALES_YOY"	"NEW_LISTINGS"	"NEW_LISTINGS_MOM"	"NEW_LISTINGS_YOY"	"INVENTORY"	"INVENTORY_MOM"	"INVENTORY_YOY"	"MONTHS_OF_SUPPLY"	"MONTHS_OF_SUPPLY_MOM"	"MONTHS_OF_SUPPLY_YOY"	"MEDIAN_DOM"	"MEDIAN_DOM_MOM"	"MEDIAN_DOM_YOY"	"AVG_SALE_TO_LIST"	"AVG_SALE_TO_LIST_MOM"	"AVG_SALE_TO_LIST_YOY"	"SOLD_ABOVE_LIST"	"SOLD_ABOVE_LIST_MOM"	"SOLD_ABOVE_LIST_YOY"	"PRICE_DROPS"	"PRICE_DROPS_MOM"	"PRICE_DROPS_YOY"	"OFF_MARKET_IN_TWO_WEEKS"	"OFF_MARKET_IN_TWO_WEEKS_MOM"	"OFF_MARKET_IN_TWO_WEEKS_YOY"	"PARENT_METRO_REGION"	"PARENT_METRO_REGION_METRO_CODE"	"LAST_UPDATED"
"2026-02-01"	"2026-04-30"	90	"neighborhood"	1	55948	false	"Fort Lauderdale, FL - Galt Mile"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	533500	0.2125	-0.2838926174	545000	0.09218436874	0.1720430108	409.333253099	0.074701801	0.02368342339	433.467741935	0.03579641145	0.1093045439	64	0.7777777778	7	88	0.2571428571	11.571428571	107	-0.2014925373	2.689655172	181	-0.1339712919	1.742424242	NA	NA	NA	111.5	33.5	41	0.9373328869	-0.01311671482	0.01263353817	0.0625	0.03472222222	0.0625	NA	NA	NA	0.09090909091	-0.009090909091	-0.1948051948	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2023-01-01"	"2023-03-31"	90	"neighborhood"	1	392975	false	"Fort Lauderdale, FL - Waverly Place"	"Fort Lauderdale"	"Florida"	"FL"	"Multi-Family (2-4 Unit)"	4	720000	NA	0.187139324	NA	NA	NA	446.927374302	NA	0.01382099366	NA	NA	NA	1	NA	-0.5	1	NA	-0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	266	NA	203.5	0.9362808843	NA	-0.04691239305	0	NA	0	NA	NA	NA	0	NA	-0.5	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2015-11-01"	"2016-01-31"	90	"neighborhood"	1	141201	false	"Fort Lauderdale, FL - Coral Ridge Country Club Estates"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	206000	-0.3218106996	-0.6131455399	549000	-0.2157142857	-0.1675511751	163.333333333	-0.1690740306	-0.1796300704	302.899177845	-0.05005317923	0.2546741069	5	0.25	-0.5	8	0.6	-0.2	13	0	-0.35	24	-0.04	0.4117647059	NA	NA	NA	184	146.5	96	0.9123283962	-0.06148137177	-0.00297409719	0.2	-0.05	0.2	NA	NA	NA	0	0	-0.3	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2025-07-01"	"2025-09-30"	90	"neighborhood"	1	55984	false	"Fort Lauderdale, FL - Victoria Park"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	400000	0.5194681861	0.3201320132	330000	0.147826087	0.149825784	341.836734694	0.2054951103	-0.03077896518	335.868945869	0.07148375369	-0.03144769098	3	0.5	-0.25	3	0.5	-0.25	8	-0.2	-0.1111111111	28	-0.03448275862	1.153846154	NA	NA	NA	108	-78	-3	0.9226872104	-0.02612945303	-0.04158321794	0	0	0	NA	NA	NA	0	0	-0.25	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2019-05-01"	"2019-07-31"	90	"neighborhood"	1	399032	false	"Fort Lauderdale, FL - Lauderdale Manor"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	125000	NA	NA	198750	NA	NA	135.135135135	NA	NA	147.335907336	NA	NA	1	NA	NA	2	NA	NA	2	NA	NA	1	NA	NA	NA	NA	NA	7	NA	NA	0.9433962264	NA	NA	0	NA	NA	NA	NA	NA	1	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2014-07-01"	"2014-09-30"	90	"neighborhood"	1	55875	false	"Fort Lauderdale, FL - Rio Vista"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	485000	0	-0.3500837521	1475000	0	1.950590118	306.573957016	-0.220819898	-0.1571376993	435.165795832	0.04543265686	0.1690891454	5	0	1.5	4	0	-0.3333333333	8	-0.2	0.6	12	0.09090909091	0.3333333333	NA	NA	NA	73	3	-36	0.8537040327	-0.07284127534	-0.07862858608	0	0	0	NA	NA	NA	0	0	-0.3333333333	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2022-07-01"	"2022-09-30"	90	"neighborhood"	1	136053	false	"Fort Lauderdale, FL - Home Beautiful Park"	"Fort Lauderdale"	"Florida"	"FL"	"Townhouse"	13	235000	NA	NA	275000	NA	NA	222.537878788	NA	NA	260.416666667	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	52	NA	NA	0.8545454545	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2013-01-01"	"2013-03-31"	90	"neighborhood"	1	549570	false	"Fort Lauderdale, FL - Coral Ridge Galt"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	550000	-0.0756302521	0.5277777778	607450	-0.2232097187	-0.02808	265.368852459	-0.05352197814	0.4742714026	252.552627601	-0.06921838463	-0.09565955109	3	-0.25	2	3	-0.25	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9492715747	0.02613067905	0.0378791696	0	0	0	NA	NA	NA	0	0	-1	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2021-08-01"	"2021-10-31"	90	"neighborhood"	1	56181	false	"Fort Lauderdale, FL - Coral Ridge"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	270000	0	0.1563169165	247499.5	0.1327208238	0.03167778241	281.481481481	-0.238957476	0.3755614412	278.707114482	0.1587747544	0.01703648793	3	0	0.5	4	0	-0.2	8	0	-0.1111111111	8	0	-0.2	NA	NA	NA	20	8	-193	0.9904406539	0.00710732054	0.02538479941	0.3333333333	0.3333333333	-0.1666666667	NA	NA	NA	0.25	0	0.25	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2017-06-01"	"2017-08-31"	90	"neighborhood"	1	135500	false	"Fort Lauderdale, FL - Flagler Village"	"Fort Lauderdale"	"Florida"	"FL"	"Townhouse"	13	325000	0	-0.1503267974	550000	0	0.3351134846	193.452380952	0	-0.1252414882	323.149236193	0	0.38046561	1	0	-0.5	1	0	-0.5	1	0	-0.5	NA	NA	NA	NA	NA	NA	93	0	21.5	0.9561635775	0	0.02160513859	0	0	0	NA	NA	NA	0	0	-0.5	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2015-06-01"	"2015-08-31"	90	"neighborhood"	1	56379	false	"Fort Lauderdale, FL - Downtown Fort Lauderdale"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	370000	0.2563667233	0.08823529412	372450	-0.08713235294	0.2131921824	307.820299501	0.2407448264	0.02278424847	257.485040301	-0.2260639699	-0.09647070684	17	0.2142857143	0.3076923077	15	0.3636363636	0	20	0.3333333333	0	31	0.06896551724	0	NA	NA	NA	135	-43	61	0.9593406314	0.002259934573	-0.008234789773	0.05882352941	0.05882352941	0.05882352941	NA	NA	NA	0.06666666667	-0.02424242424	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2016-07-01"	"2016-09-30"	90	"neighborhood"	1	549441	false	"Fort Lauderdale, FL - Riverland Village"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	292500	0.09345794393	0.4233576642	279950	-0.0001785714286	0.2930715935	193.247358281	0.03510312272	0.4488438296	177.82651436	0.01017180382	0.3677318496	6	-0.1428571429	0	7	-0.125	0.4	10	0.1111111111	0.25	7	-0.125	-0.125	NA	NA	NA	72.5	53.5	-26	0.9614723233	0.005114631593	-0.09411090172	0	0	-0.1666666667	NA	NA	NA	0	-0.125	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2022-07-01"	"2022-09-30"	90	"neighborhood"	1	56181	false	"Fort Lauderdale, FL - Coral Ridge"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	229000	0.1713554987	-0.1518518519	228500	-0.00652173913	0.04576659039	264.836682532	0	-0.2839600806	270.990823463	-0.01765826495	0.1266928923	4	0	0.3333333333	3	0	-0.25	4	-0.2	-0.5	5	-0.1666666667	-0.375	NA	NA	NA	41	-15.5	29	1.01231927	-0.001677852349	0.02898593697	0.5	-0.25	0.5	NA	NA	NA	0.6666666667	0	0.4166666667	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2020-11-01"	"2021-01-31"	90	"neighborhood"	1	56172	false	"Fort Lauderdale, FL - Sailboat Bend"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	290000	-0.3668122271	-0.431372549	312450	0.008228460794	-0.09956772334	284.254807692	-0.1876167091	0.09328772189	275.464365031	-0.04505686789	-0.1573072262	7	-0.125	0.4	12	0.2	2	12	0.09090909091	2	14	-0.1764705882	1.333333333	NA	NA	NA	94	-7.5	-45	0.9660338945	-0.0027395948	0.02393345596	0.1428571429	0.01785714286	0.1428571429	NA	NA	NA	0.4166666667	0.1166666667	0.4166666667	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2020-06-01"	"2020-08-31"	90	"neighborhood"	1	133132	false	"Fort Lauderdale, FL - City View"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	250000	0.02040816327	NA	292000	-0.01848409574	NA	223.521320495	0	NA	263.324759419	0.1456381316	NA	3	-0.25	NA	2	-0.3333333333	NA	2	0	NA	2	NA	NA	NA	NA	NA	61	-1.5	NA	0.9718159442	0.002953986049	NA	0	0	NA	NA	NA	NA	0.5	0.1666666667	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2015-01-01"	"2015-03-31"	90	"neighborhood"	1	135500	false	"Fort Lauderdale, FL - Flagler Village"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	186000	-0.1965442765	-0.2314049587	264900	0.01126169116	-0.1140468227	193.75	-0.06694524136	-0.007231404959	236.710526316	0.04085990348	-0.09151778663	11	0.375	10	10	0.25	9	15	-0.0625	0.6666666667	18	-0.2173913043	1	NA	NA	NA	70	-12	17	0.9494704467	-0.02563004665	0.0004508388153	0.09090909091	0.09090909091	0.09090909091	NA	NA	NA	0.1	-0.025	-0.9	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2022-05-01"	"2022-07-31"	90	"neighborhood"	1	134211	false	"Fort Lauderdale, FL - Middle River Terrace"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	607500	0.08968609865	0.3965517241	744950	0.1036296296	0.2799828179	416.430407249	0	0.2063048571	490.979112346	0.01632676256	0.5736665558	8	-0.2	1.666666667	4	-0.3333333333	-0.3333333333	10	-0.09090909091	0	4	0	-0.5555555556	NA	NA	NA	36.5	-13.5	-5.5	0.9816130454	-0.009453033024	0.002918208288	0.25	-0.15	0.25	NA	NA	NA	0.75	0.08333333333	-0.08333333333	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2015-05-01"	"2015-07-31"	90	"neighborhood"	1	55674	false	"Fort Lauderdale, FL - River Oaks"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	400000	0.3675213675	0.05263157895	329950	-0.1141092764	-0.1080021627	187.116564417	-0.09972591187	-0.1062739233	196.425796426	0	-0.2257669338	3	-0.5	-0.5	4	-0.2	-0.3333333333	8	0	0.6	10	0	0.6666666667	NA	NA	NA	65	4.5	44	0.9621298776	-0.01666562357	-0.01167465019	0.3333333333	0	0	NA	NA	NA	0.5	0.1	0.5	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2026-01-01"	"2026-03-31"	90	"neighborhood"	1	56348	false	"Fort Lauderdale, FL - Tarpon River"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	665900	-0.07353043478	-0.1717661692	780000	-0.1567567568	0.2489991994	458.976441917	-0.07027364449	0.1029135395	664.395229983	0.2376128167	0.2252477268	7	0.75	6	5	0.25	1.5	9	-0.1818181818	0.5	14	-0.2631578947	0.5555555556	NA	NA	NA	156	82	105	0.9163343123	-0.03755032374	-0.06715192621	0	0	0	NA	NA	NA	0	0	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2022-03-01"	"2022-05-31"	90	"neighborhood"	1	55988	false	"Fort Lauderdale, FL - Harbor Beach"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	2900000	-0.275	-0.2713567839	3300000	-0.6045299299	-0.6271186441	1524.456764732	0.02004878959	1.243380833	727.513227513	-0.6578165165	-0.5146318164	2	-0.3333333333	0	1	0	0	3	0.5	0.5	4	1	0.3333333333	NA	NA	NA	112	82	83	0.9763038819	-0.002208069725	0.1232783202	0	0	0	NA	NA	NA	0	-1	-1	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2014-06-01"	"2014-08-31"	90	"neighborhood"	1	56336	false	"Fort Lauderdale, FL - Croissant Park"	"Fort Lauderdale"	"Florida"	"FL"	"Multi-Family (2-4 Unit)"	4	236000	0	NA	NA	NA	NA	111.58392435	0	NA	NA	NA	NA	1	0	NA	1	0	NA	NA	NA	NA	1	0	NA	NA	NA	NA	12	0	NA	0.8773234201	0	NA	0	0	NA	NA	NA	NA	0	0	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2015-09-01"	"2015-11-30"	90	"neighborhood"	1	134211	false	"Fort Lauderdale, FL - Middle River Terrace"	"Fort Lauderdale"	"Florida"	"FL"	"Townhouse"	13	244500	NA	NA	145000	NA	NA	197.389486401	NA	NA	143.280632411	NA	NA	2	NA	NA	2	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	75.5	NA	NA	0.9270702072	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2020-06-01"	"2020-08-31"	90	"neighborhood"	1	143693	false	"Fort Lauderdale, FL - Las Olas Isles"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	269000	0	NA	NA	NA	NA	251.401869159	0	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	117	0	NA	0.9781818182	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2012-10-01"	"2012-12-31"	90	"neighborhood"	1	397850	false	"Fort Lauderdale, FL - Seminole Forest"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	108000	-0.15625	0.5428571429	NA	NA	NA	77.641984184	0.06010938941	0.368717264	NA	NA	NA	1	-0.5	0	1	-0.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.000009259	0.05124780736	-0.2280609161	1	0.5	0	NA	NA	NA	0	0	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2021-02-01"	"2021-04-30"	90	"neighborhood"	1	56070	false	"Fort Lauderdale, FL - Lake Ridge"	"Fort Lauderdale"	"Florida"	"FL"	"Townhouse"	13	515000	0	0.1573033708	547500	0.02355580482	0.1503309171	266.554433221	0.06152487314	0.4136369942	258.000260155	0	-0.009210058331	3	-0.4	0	5	0.25	0.25	6	0.5	2	7	0	0.75	NA	NA	NA	37	-18	-69	0.9808230914	0.005769644612	0.04121127268	0.3333333333	0.3333333333	0.3333333333	NA	NA	NA	0.4	0.15	0.4	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2020-11-01"	"2021-01-31"	90	"neighborhood"	1	56379	false	"Fort Lauderdale, FL - Downtown Fort Lauderdale"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	496250	-0.02648357038	0.0703116575	467500	-0.05555555556	0.01851851852	369.09936704	0.2085459681	0.1001394214	379.022023143	0.01095005061	0.05387779391	8	0	0	11	0.375	0	30	0.7647058824	0.7647058824	44	0.1891891892	0.4666666667	NA	NA	NA	61.5	-42	-38.5	0.9556588724	0.001796787358	-0.02033758767	0	0	-0.125	NA	NA	NA	0.09090909091	0.09090909091	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2023-09-01"	"2023-11-30"	90	"neighborhood"	1	56070	false	"Fort Lauderdale, FL - Lake Ridge"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	865000	0.6634615385	0.5900735294	974500	NA	0.219649562	626.811594203	0.135493311	0.1579883312	425.324943361	NA	-0.186612624	1	-0.6666666667	0	NA	NA	NA	2	NA	1	3	2	0.5	NA	NA	NA	128	30	23	0.9751972943	0.02076622357	-0.006752164233	0	0	0	NA	NA	NA	NA	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2024-02-01"	"2024-04-30"	90	"neighborhood"	1	56181	false	"Fort Lauderdale, FL - Coral Ridge"	"Fort Lauderdale"	"Florida"	"FL"	"Multi-Family (2-4 Unit)"	4	901900	0.09195471881	NA	925000	0	NA	501.334074486	0.2432952765	NA	514.174541412	0	NA	1	-0.5	NA	1	0	NA	1	0	NA	NA	NA	NA	NA	NA	NA	22	-52	NA	0.975027027	0.04581740044	NA	0	0	NA	NA	NA	NA	0	0	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2025-04-01"	"2025-06-30"	90	"neighborhood"	1	399058	false	"Fort Lauderdale, FL - Harbour Isles of Fort Lauderdale"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	625000	-0.06367041199	-0.3093922652	867500	0.1982044199	0.5154161936	534.315431792	0	0.04548403483	611.909745171	0.08022667848	0.1359537841	10	0.25	1.5	10	0	2.333333333	16	0	0.3333333333	29	-0.03333333333	0.03571428571	NA	NA	NA	157.5	0	35.5	0.9417563271	0.01273961734	0.02958279001	0	0	0	NA	NA	NA	0.3	0.1	0.3	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2018-03-01"	"2018-05-31"	90	"neighborhood"	1	55743	false	"Fort Lauderdale, FL - Lauderdale Isles"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	445000	0.2535211268	0.351556568	385000	-0.1710625471	-0.1808510638	253.121150044	0.09091650583	0.1145601046	271.6385411	-0.1142577625	0.03246110643	2	-0.3333333333	0	3	0	-0.4	5	-0.1666666667	-0.2857142857	10	0.1111111111	0.4285714286	NA	NA	NA	214	122	119	0.9463038375	-0.0292940218	0.002327933886	0	0	0	NA	NA	NA	0	0	-0.2	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2017-06-01"	"2017-08-31"	90	"neighborhood"	1	143142	false	"Fort Lauderdale, FL - Lauderdale West"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	170050	0	-0.3211576846	152000	NA	-0.1508379888	179.771567718	0	0.4558722791	226.19047619	NA	0.5770151636	2	0	0	2	0	0	1	NA	0	1	NA	-0.5	NA	NA	NA	171.5	0	142.5	0.9838062608	0	-0.1472570606	0.5	0	0	NA	NA	NA	0	0	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2018-03-01"	"2018-05-31"	90	"neighborhood"	1	135255	false	"Fort Lauderdale, FL - Bay Colony"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	215000	0	0.5820456218	189600	-0.1342465753	-0.3029411765	179.166666667	0	0.1206156488	185.656862745	-0.004468510146	-0.1809256055	1	0	-0.5	2	0	1	2	-0.5	-0.3333333333	4	-0.2	0	NA	NA	NA	199	0	49	0.9388646288	0	-0.01827881906	0	0	0	NA	NA	NA	0	0	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2016-07-01"	"2016-09-30"	90	"neighborhood"	1	55703	false	"Fort Lauderdale, FL - Imperial Point"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	82000	0.07894736842	0.01234567901	104200	-0.130942452	-0.07787610619	84.705882353	0.05882352941	-0.1332421341	128.842105263	0.02085070892	0.2066948982	6	-0.1428571429	-0.4545454545	7	0.1666666667	-0.3636363636	8	-0.1111111111	0	14	0	0.4	NA	NA	NA	66	1	-9	0.9102701192	0.01332840587	-0.03816220138	0	0	-0.09090909091	NA	NA	NA	0.1428571429	0.1428571429	-0.03896103896	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2019-06-01"	"2019-08-31"	90	"neighborhood"	1	132004	false	"Fort Lauderdale, FL - Bay Colony Club"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	275000	-0.02654867257	0.5714285714	194950	0.03449190767	NA	229.166666667	-0.02654867257	0.5714285714	189.909313725	0.04195634926	NA	3	0.5	2	4	0	3	2	0	NA	1	NA	0	NA	NA	NA	63	-11.5	-40	0.9439971102	0.01734463761	0.1485425647	0.3333333333	-0.1666666667	0.3333333333	NA	NA	NA	0	0	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2018-04-01"	"2018-06-30"	90	"neighborhood"	1	56070	false	"Fort Lauderdale, FL - Lake Ridge"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	355500	0.004237288136	NA	595000	0	NA	249.286166365	-0.1137446982	NA	303.571428571	0.2004832244	NA	2	-0.3333333333	NA	NA	NA	NA	4	0	NA	2	-0.3333333333	NA	NA	NA	NA	15	-3	NA	0.9550128535	-0.003884604399	NA	0	0	NA	NA	NA	NA	NA	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2016-10-01"	"2016-12-31"	90	"neighborhood"	1	130347	false	"Fort Lauderdale, FL - Rock Island"	"Fort Lauderdale"	"Florida"	"FL"	"Multi-Family (2-4 Unit)"	4	245000	NA	1.425742574	250000	NA	1.272727273	77.777777778	NA	-0.05126512651	79.365079365	NA	0.07566312187	1	NA	0	1	NA	-0.5	1	NA	-0.6666666667	NA	NA	NA	NA	NA	NA	32	NA	19	0.98	NA	-0.1311111111	0	NA	-1	NA	NA	NA	0	NA	-0.5	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2015-11-01"	"2016-01-31"	90	"neighborhood"	1	135255	false	"Fort Lauderdale, FL - Bay Colony"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	159000	0.01597444089	-0.2772727273	147000	-0.01276024177	-0.2646323162	160.588235294	0.04215046922	-0.1240641711	172.941176471	0	0.03816614189	4	1	0.3333333333	6	0.2	1	7	0	0	7	0.1666666667	-0.2222222222	NA	NA	NA	223	48	127	0.9368748302	-0.00284239174	-0.03102958933	0.25	0.25	0.25	NA	NA	NA	0.5	-0.1	0.1666666667	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2016-06-01"	"2016-08-31"	90	"neighborhood"	1	141476	false	"Fort Lauderdale, FL - River Run"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	262000	0.08713692946	0.3435897436	300000	0.1115227862	0.5384615385	171.465968586	0.02606933581	0.2813854642	184.814814815	0.04630247142	0.2784717135	1	-0.75	-0.6666666667	1	-0.6666666667	-0.6666666667	3	2	-0.5714285714	4	3	-0.3333333333	NA	NA	NA	65	1	60	0.9707299	0.006236200482	-0.03107190184	0	0	-0.3333333333	NA	NA	NA	0	0	-0.6666666667	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2012-02-01"	"2012-04-30"	90	"neighborhood"	1	55984	false	"Fort Lauderdale, FL - Victoria Park"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	180000	-0.8181818182	-0.05759162304	484999.5	0.3490945758	-0.6407278047	234.375	-0.3192476166	-0.2637434555	197.613581399	0	-0.4842325917	1	-0.5	0	1	-0.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9230769231	-0.02494802495	0.03470483005	0	0	0	NA	NA	NA	0	0	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2019-10-01"	"2019-12-31"	90	"neighborhood"	1	130358	false	"Fort Lauderdale, FL - Durrs"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	139000	-0.05442176871	0.1559251559	228500	0.0880952381	0.6925925926	159.302325581	-0.03786292112	0.05128851057	183.680890897	-0.0156436715	-0.02036858188	5	0.25	1.5	6	0.5	1	8	0.1428571429	1.666666667	9	0.2857142857	0.8	NA	NA	NA	63	-8	40.5	0.9031351971	-0.01825186166	-0.0810760387	0	0	-0.5	NA	NA	NA	0.3333333333	0.08333333333	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2020-10-01"	"2020-12-31"	90	"neighborhood"	1	766511	false	"Fort Lauderdale, FL - Sunrise Lane District"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	565000	0	NA	1200000	0	NA	337.313432836	0	NA	456.273764259	0	NA	1	0	NA	NA	NA	NA	1	-0.5	NA	2	0	NA	NA	NA	NA	128	0	NA	1	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2020-08-01"	"2020-10-31"	90	"neighborhood"	1	56071	false	"Fort Lauderdale, FL - Knoll Ridge"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	506000	0.04870466321	0.06324858163	527450	0	0.07664829557	302.994011976	0.06896287425	-0.1226607512	293.086311836	-0.05491858361	0.07591039635	5	0.6666666667	4	6	0	2	4	-0.3333333333	-0.2	3	-0.4	0	NA	NA	NA	57	20	23	0.9563812456	-0.01756887833	-0.01504149372	0	0	0	NA	NA	NA	0.3333333333	0	-0.1666666667	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
