status,neighborhood,ptype,list_price,sqft,ask_ppsf,pred_ppsf,gap_pct,waterfront,flag
Active,Almar Estates,Single Family,724000.0,1679.0,431.0,410.0,5.1,False,Fair
Active,Tides Bridgeside Square,Condo,339000.0,640.0,530.0,504.0,5.1,False,Fair
Active,River Reach,Condo,355000.0,1110.0,320.0,304.0,5.1,True,Fair
Pending,Las Olas,Single Family,3747000.0,3747.0,1000.0,950.0,5.2,False,Fair
Active,Durrs,Single Family,260000.0,709.0,367.0,348.0,5.3,False,Fair
Active,Essex Tower,Condo,489000.0,1218.0,401.0,381.0,5.3,False,Fair
Active,Nuriver Landing,Condo,775000.0,1692.0,458.0,435.0,5.3,True,Fair
Active,Harbor Beach,Single Family,10000000.0,9501.0,1053.0,998.0,5.4,False,Fair
Active,Annies Castle,Condo,225000.0,770.0,292.0,277.0,5.4,False,Fair
Active,Windsor Court Condominium Windsor Court,Condo,225000.0,788.0,286.0,271.0,5.4,False,Fair
Active,Sunrise Tower,Condo,325000.0,955.0,340.0,323.0,5.4,True,Fair
Active,Marine Tower,Condo,749777.0,1896.0,395.0,375.0,5.4,True,Fair
Pending,Wilton Commons Condominium,Condo,174900.0,600.0,292.0,276.0,5.4,False,Fair
Pending,Everglade Land Sales Co,Townhouse,875000.0,2120.0,413.0,391.0,5.5,False,Fair
Active,Manor Grove Village Four,Condo,379000.0,1200.0,316.0,299.0,5.5,False,Fair
Active,Fusion Gardens,Condo,318000.0,1012.0,314.0,298.0,5.6,False,Fair
Active,Coral Brook,Single Family,1275000.0,1810.0,704.0,667.0,5.6,True,Fair
Active,East Point Towers,Condo,425000.0,1920.0,221.0,210.0,5.6,True,Fair
Active,South New River Isles,Single Family,1075000.0,1384.0,777.0,735.0,5.6,True,Fair
Active,Strada,Condo,525000.0,1151.0,456.0,432.0,5.7,False,Fair
Active,Flb Condominium Hotel Ocean Resort,Condo,439000.0,579.0,758.0,717.0,5.7,True,Fair
Active,Coral Ridge,Single Family,5495000.0,4795.0,1146.0,1083.0,5.8,True,Fair
Active,Wilton Village,Condo,209000.0,597.0,350.0,331.0,5.8,False,Fair
Active,Placido Place,Single Family,2440000.0,3037.0,803.0,760.0,5.8,False,Fair
Active,Fort Lauderdale Residences,Condo,849500.0,1214.0,700.0,661.0,5.8,True,Fair
Active,Harbour Heights,Single Family,6950000.0,5565.0,1249.0,1180.0,5.8,True,Fair
Active,Progresso,Single Family,2249999.0,2923.0,770.0,727.0,5.8,False,Fair
Active,Palms Tower One Palms,Condo,1375000.0,2172.0,633.0,598.0,5.8,True,Fair
Active,River Reach,Condo,359000.0,1110.0,323.0,305.0,5.9,True,Fair
Active,Vantage View,Condo,449000.0,1100.0,408.0,385.0,5.9,False,Fair
Active,River Reach,Condo,359000.0,1110.0,323.0,305.0,5.9,True,Fair
Active,Venetian Condominium,Condo,899000.0,1350.0,666.0,629.0,5.9,True,Fair
Active,Middle River Estates,Single Family,2690000.0,3611.0,745.0,703.0,6.0,True,Fair
Active,Croissant Park,Single Family,424900.0,855.0,497.0,469.0,6.0,False,Fair
Active,Riviera Isles,Single Family,6900000.0,3949.0,1747.0,1649.0,6.0,True,Fair
Active,Harbor Beach,Single Family,1999999.0,2540.0,787.0,742.0,6.1,False,Fair
Active,Vinik,Single Family,550000.0,1181.0,466.0,439.0,6.1,False,Fair
Active,East,Townhouse,440000.0,980.0,449.0,423.0,6.1,False,Fair
Active,Beach Way Heights,Single Family,4975000.0,4595.0,1083.0,1020.0,6.1,False,Fair
Active,Corinthian,Condo,715000.0,1500.0,477.0,449.0,6.2,True,Fair
Active,Livermore Estates,Townhouse,1550000.0,2450.0,633.0,595.0,6.2,False,Fair
Active,Progresso,Single Family,550000.0,1231.0,447.0,421.0,6.2,False,Fair
Active,Vinik,Single Family,534900.0,1122.0,477.0,449.0,6.2,False,Fair
Active,Cromwell East,Condo,350000.0,840.0,417.0,392.0,6.3,True,Fair
Active,Meritage,Condo,1495000.0,2253.0,664.0,624.0,6.4,True,Fair
Active,Marina Oaks,Condo,250000.0,858.0,291.0,274.0,6.4,False,Fair
Active,Point Americas,Condo,1150000.0,1880.0,612.0,574.0,6.5,True,Fair
Pending,Rio Vista,Single Family,4795000.0,3981.0,1204.0,1131.0,6.5,False,Fair
Active,Bal Harbour St,Single Family,9700000.0,6629.0,1463.0,1373.0,6.6,True,Fair
Pending,River Manor,Condo,335000.0,1000.0,335.0,314.0,6.7,True,Fair
Active,Shady Banks,Single Family,510000.0,1047.0,487.0,456.0,6.8,False,Fair
Active,Tides Bridgeside Square,Condo,749000.0,1510.0,496.0,465.0,6.8,False,Fair
Active,Victoria Park,Townhouse,1350000.0,2483.0,544.0,509.0,6.8,False,Fair
Active,Harbor House North,Condo,434000.0,696.0,624.0,584.0,6.9,True,Fair
Active,Lauderdale Harbors,Single Family,1285000.0,1726.0,744.0,696.0,6.9,False,Fair
Active,Rio Vista,Single Family,5350000.0,4516.0,1185.0,1107.0,7.0,False,Fair
Active,River Shores,Condo,149000.0,600.0,248.0,232.0,7.1,False,Fair
Active,Lauderdale,Single Family,635000.0,1250.0,508.0,474.0,7.1,False,Fair
Active,Lauderdale Harbors,Single Family,1495000.0,1457.0,1026.0,958.0,7.1,True,Fair
Active,Riverside,Single Family,539000.0,1026.0,525.0,490.0,7.1,False,Fair
Pending,Progresso,Single Family,675000.0,1355.0,498.0,464.0,7.2,False,Fair
Active,Pine Crest Village Ii,Condo,450000.0,1273.0,353.0,330.0,7.2,False,Fair
Active,Lazy Lake,Single Family,4000000.0,3550.0,1127.0,1051.0,7.2,True,Fair
Active,Bayshore Towers,Condo,1000000.0,1705.0,587.0,547.0,7.3,True,Fair
Pending,Isles Venice Co Op Isles Venice,Condo,1599000.0,2984.0,536.0,499.0,7.3,True,Fair
Active,Nuriver Landing,Condo,469000.0,1246.0,376.0,351.0,7.3,False,Fair
Active,Gill Isles,Single Family,1000000.0,1521.0,657.0,613.0,7.3,True,Fair
Active,Paramount,Condo,2099000.0,1751.0,1199.0,1118.0,7.3,True,Fair
Pending,Edge Water Townhomes,Townhouse,379000.0,1060.0,358.0,333.0,7.3,False,Fair
Pending,Near Northwest,Townhouse,420000.0,888.0,473.0,441.0,7.3,False,Fair
Active,Las Olas,Single Family,2699000.0,2909.0,928.0,864.0,7.4,False,Fair
Active,Progresso,Single Family,889000.0,1971.0,451.0,420.0,7.4,False,Fair
Pending,Citrus Isles,Single Family,3300000.0,3250.0,1015.0,946.0,7.4,True,Fair
Active,Essex Tower,Condo,499000.0,1218.0,410.0,381.0,7.4,False,Fair
Pending,Coral Cove,Condo,725000.0,1620.0,448.0,416.0,7.5,True,Fair
Active,Progresso,Single Family,465000.0,1088.0,427.0,398.0,7.5,False,Fair
Active,Strada,Condo,395000.0,826.0,478.0,445.0,7.6,False,Fair
Active,Le Club,Condo,1399000.0,2095.0,668.0,621.0,7.6,True,Fair
Active,Park Court,Condo,309000.0,820.0,377.0,350.0,7.6,False,Fair
Active,Rio Vista,Single Family,4895000.0,4040.0,1212.0,1125.0,7.7,False,Fair
Pending,Almar Estates,Single Family,999000.0,1590.0,628.0,584.0,7.7,True,Fair
Active,Gardenia Park,Townhouse,618000.0,1844.0,335.0,311.0,7.7,False,Fair
Active,Tradewinds By Sea,Condo,540000.0,1100.0,491.0,456.0,7.7,False,Fair
Active,Verena Park,Single Family,599000.0,1026.0,584.0,542.0,7.8,False,Fair
Active,Devonshire,Single Family,560000.0,1394.0,402.0,373.0,7.8,False,Fair
Active,Burton Point,Condo,429000.0,700.0,613.0,568.0,7.9,True,Fair
Active,Vue,Condo,669000.0,1267.0,528.0,489.0,7.9,False,Fair
Pending,Progresso,Townhouse,699000.0,2102.0,333.0,308.0,7.9,False,Fair
Active,Residence,Condo,840000.0,1176.0,714.0,661.0,8.0,True,Fair
Active,Fort Lauderdale Residence Hotel Residences,Condo,939000.0,1329.0,707.0,654.0,8.0,True,Fair
Active,Victoria Park,Condo,555000.0,1700.0,326.0,302.0,8.0,False,Fair
Active,Sevilla Courts,Condo,294999.0,790.0,373.0,346.0,8.0,False,Fair
Active,First To Tuskegee Par,Single Family,379999.0,1036.0,367.0,340.0,8.0,False,Fair
Active,Venice Isles Tower,Condo,585000.0,940.0,622.0,576.0,8.1,True,Fair
Active,Four Seasons,Condo,2600000.0,1458.0,1783.0,1650.0,8.1,True,Fair
Pending,Lauderdale Harbors,Single Family,1750000.0,1916.0,913.0,844.0,8.2,True,Fair
Active,Progresso,Townhouse,490000.0,1372.0,357.0,330.0,8.2,False,Fair
Active,Wisteria Court,Condo,185000.0,587.0,315.0,291.0,8.2,False,Fair
Active,Victoria Park,Townhouse,1350000.0,2854.0,473.0,437.0,8.3,False,Fair
Active,Tudor Manor,Condo,210000.0,740.0,284.0,262.0,8.3,False,Fair
Active,Asoka,Condo,210000.0,721.0,291.0,269.0,8.3,False,Fair
Active,Progresso,Single Family,465000.0,1056.0,440.0,407.0,8.3,False,Fair
Active,Harbordale,Condo,194700.0,600.0,324.0,299.0,8.3,False,Fair
Pending,Bayshore Towers,Condo,835000.0,1436.0,581.0,537.0,8.3,True,Fair
Pending,East Townhomes,Townhouse,539500.0,1204.0,448.0,413.0,8.4,False,Fair
Active,Lauderdale Harbors,Single Family,8995000.0,5950.0,1512.0,1392.0,8.6,True,Fair
Active,Las Olas,Condo,825000.0,1650.0,500.0,461.0,8.6,False,Fair
Active,Leisure Beach,Condo,389900.0,756.0,516.0,475.0,8.6,False,Fair
Active,Wilton Pines Townhomes,Townhouse,471900.0,1292.0,365.0,336.0,8.6,False,Fair
Pending,Middle River Homes,Condo,249900.0,761.0,328.0,302.0,8.7,False,Fair
Active,Lauderdale Gardens,Single Family,559900.0,1122.0,499.0,459.0,8.7,False,Fair
Pending,River Terrace,Townhouse,599000.0,1586.0,378.0,347.0,8.8,False,Fair
Pending,Symphony South Symphony,Condo,675000.0,1224.0,551.0,507.0,8.8,True,Fair
Active,Las Olas,Condo,815000.0,1161.0,702.0,645.0,8.9,True,Fair
Active,Progresso,Single Family,521980.0,1102.0,474.0,435.0,8.9,False,Fair
Active,Watergarden,Condo,1295000.0,1918.0,675.0,619.0,9.0,True,Fair
Active,Lauderdale Manors,Single Family,400000.0,1145.0,349.0,320.0,9.1,False,Fair
Active,Flb Condominium Hotel,Condo,549900.0,731.0,752.0,690.0,9.1,True,Fair
Active,Jenada Isles,Single Family,1125000.0,2712.0,415.0,380.0,9.1,False,Fair
Active,Cliff Lake Villas,Condo,190000.0,600.0,317.0,290.0,9.1,False,Fair
Active,Pinehurst Pl Portio,Single Family,824900.0,1712.0,482.0,441.0,9.2,False,Fair
Active,Altessa Wilton Manors,Townhouse,961990.0,2046.0,470.0,430.0,9.2,False,Fair
Active,Fort Lauderdale Residence Fort Lauderdale Residen,Condo,949999.0,1329.0,715.0,654.0,9.2,True,Fair
Pending,Footbridge Townhouses,Townhouse,439000.0,1212.0,362.0,332.0,9.2,False,Fair
Pending,Isles City Lofts,Condo,459900.0,1386.0,332.0,304.0,9.3,False,Fair
Active,Las Olas,Condo,1790000.0,2191.0,817.0,747.0,9.3,True,Fair
Pending,Dockside Grandeur,Townhouse,1795000.0,2882.0,623.0,569.0,9.4,True,Fair
Active,Meadowbrook,Single Family,649000.0,1559.0,416.0,380.0,9.4,False,Fair
Pending,Vue,Condo,740000.0,1397.0,530.0,484.0,9.4,False,Fair
Pending,Rio Vista,Single Family,990000.0,1317.0,752.0,687.0,9.4,False,Fair
Active,Rivers Bend,Condo,599000.0,1196.0,501.0,457.0,9.5,True,Fair
Active,Victoria Isles,Townhouse,3600000.0,3395.0,1060.0,968.0,9.5,True,Fair
Active,Vinik,Townhouse,799000.0,2323.0,344.0,314.0,9.5,False,Fair
Active,Victoria Isles,Townhouse,3600000.0,3395.0,1060.0,968.0,9.5,True,Fair
Active,Fort Lauderdale Residence Redidences And Hotel,Condo,879000.0,1214.0,724.0,661.0,9.5,True,Fair
Active,Tarpon River,Townhouse,1099000.0,2265.0,485.0,442.0,9.7,False,Fair
Active,Wilton Village,Condo,295000.0,846.0,349.0,318.0,9.7,False,Fair
Active,Tennis Club Ii,Condo,240000.0,1000.0,240.0,219.0,9.8,False,Fair
Active,Club Resort Residence,Condo,259000.0,662.0,391.0,356.0,9.8,True,Fair
Active,Sherwood Forest,Single Family,540000.0,1120.0,482.0,438.0,10.0,False,Overpriced
Active,River Reach,Condo,299000.0,900.0,332.0,302.0,10.0,True,Fair
Active,Las Olas,Condo,1295000.0,1869.0,693.0,629.0,10.1,True,Overpriced
Active,Coral Ridge Galt,Single Family,8300000.0,5628.0,1475.0,1340.0,10.1,True,Overpriced
Active,Sunrise Bay Club Co Op,Condo,499000.0,1030.0,484.0,440.0,10.2,True,Overpriced
Active,Nurmi Isles,Single Family,8999000.0,6446.0,1396.0,1266.0,10.3,True,Overpriced
Active,Progresso,Townhouse,915000.0,2076.0,441.0,400.0,10.3,False,Overpriced
Active,Progresso,Single Family,925000.0,1780.0,520.0,471.0,10.3,False,Overpriced
Pending,Middle River Villas,Condo,219000.0,560.0,391.0,354.0,10.4,False,Overpriced
Active,Lauderdale Beach Ext,Single Family,1345000.0,1735.0,775.0,702.0,10.4,False,Overpriced
Active,Victoria Park,Single Family,3195000.0,3193.0,1001.0,906.0,10.4,False,Overpriced
Active,Colee Hammock,Townhouse,1524900.0,2561.0,595.0,539.0,10.4,False,Overpriced
Active,Por Norfolk Ga,Single Family,670000.0,1250.0,536.0,485.0,10.5,False,Overpriced
Active,Venice,Single Family,3595000.0,3342.0,1076.0,973.0,10.6,True,Overpriced
Active,Marina Oaks,Condo,260000.0,858.0,303.0,274.0,10.6,False,Overpriced
Pending,Venetian,Condo,739000.0,1200.0,616.0,557.0,10.6,True,Overpriced
Active,Las Olas,Condo,1499000.0,2129.0,704.0,637.0,10.6,True,Overpriced
Active,Coral Ridge,Single Family,1300000.0,1711.0,760.0,687.0,10.6,False,Overpriced
Pending,Croissant Park,Townhouse,695000.0,1884.0,369.0,333.0,10.7,False,Overpriced
Active,Idlewyld,Single Family,2250000.0,2344.0,960.0,867.0,10.7,False,Overpriced
Active,Bayshore Towers,Condo,615000.0,1036.0,594.0,536.0,10.7,True,Overpriced
Active,Colee Hammock,Single Family,1395000.0,1787.0,781.0,704.0,10.8,False,Overpriced
Active,Dorsey Park First,Single Family,425000.0,1118.0,380.0,343.0,10.9,False,Overpriced
Active,Fountains On Ocean Bouleva,Condo,995000.0,1820.0,547.0,493.0,10.9,False,Overpriced
Active,Marina Oaks,Condo,260000.0,858.0,303.0,273.0,11.0,False,Overpriced
Pending,Coral Ridge Galt,Single Family,9975000.0,6750.0,1478.0,1331.0,11.0,True,Overpriced
Active,Marina Oaks,Condo,260000.0,858.0,303.0,273.0,11.0,False,Overpriced
Pending,Rio Vista,Single Family,1330000.0,1891.0,703.0,633.0,11.1,False,Overpriced
Active,East Point Towers,Condo,219000.0,896.0,244.0,220.0,11.1,True,Overpriced
Active,Palms Tower One,Condo,1095000.0,1604.0,683.0,614.0,11.1,True,Overpriced
Active,Symphony North Symphony,Condo,665000.0,1180.0,564.0,507.0,11.1,True,Overpriced
Active,Tradewinds By Sea Con,Condo,560000.0,1100.0,509.0,458.0,11.3,False,Overpriced
Active,Ft Laud Surf Club Co Op Fort Lauderdale Surf Club,Condo,474000.0,770.0,616.0,553.0,11.3,True,Overpriced
Active,Wilton Estates,Single Family,895000.0,1507.0,594.0,534.0,11.3,False,Overpriced
Active,Isles House East,Condo,350000.0,560.0,625.0,562.0,11.3,True,Overpriced
Active,Dorsey Park Third,Single Family,375000.0,1034.0,363.0,325.0,11.4,False,Overpriced
Pending,Avenue Lofts Four,Condo,699000.0,1609.0,434.0,390.0,11.4,False,Overpriced
Active,Croissant Park,Single Family,649000.0,1134.0,572.0,514.0,11.4,False,Overpriced
Active,Progresso,Townhouse,950000.0,2680.0,354.0,318.0,11.5,False,Overpriced
Active,Four Seasons,Condo,3500000.0,1948.0,1797.0,1610.0,11.6,True,Overpriced
Active,Altessa Wilton Manors,Townhouse,939490.0,1940.0,484.0,433.0,11.8,False,Overpriced
Pending,Oceanage,Condo,999000.0,1264.0,790.0,707.0,11.8,False,Overpriced
Active,Beach Way Heights,Single Family,1795000.0,2571.0,698.0,625.0,11.8,False,Overpriced
Active,Tropical Manors,Single Family,940000.0,1514.0,621.0,555.0,11.8,False,Overpriced
Active,Village East,Condo,335420.0,878.0,382.0,341.0,11.9,False,Overpriced
Active,Harbour Heights,Single Family,5995000.0,4964.0,1208.0,1079.0,11.9,False,Overpriced
Active,Sevilla Courts,Condo,320000.0,832.0,385.0,344.0,11.9,False,Overpriced
Active,Progresso,Single Family,599000.0,1278.0,469.0,419.0,11.9,False,Overpriced
Active,Victoria Park,Single Family,4395000.0,4042.0,1087.0,972.0,11.9,True,Overpriced
Pending,Avenue Lofts,Condo,800000.0,1863.0,429.0,383.0,12.0,False,Overpriced
Active,Beverly Heights Na,Townhouse,1950000.0,2509.0,777.0,694.0,12.1,False,Overpriced
Active,Waverly Las Olas,Condo,549000.0,1259.0,436.0,389.0,12.1,False,Overpriced
Active,Lake Ridge,Townhouse,1175000.0,2074.0,567.0,506.0,12.1,False,Overpriced
Active,Lauderdale Tower,Condo,349900.0,730.0,479.0,427.0,12.2,True,Overpriced
Active,Capri Courts,Condo,189000.0,476.0,397.0,354.0,12.2,False,Overpriced
Pending,Coral Shores,Single Family,1095000.0,2038.0,537.0,479.0,12.2,False,Overpriced
Active,Spring Tide Apts Co Op Spring Tide,Condo,495000.0,795.0,623.0,555.0,12.2,True,Overpriced
Active,Jenada Isles,Single Family,790000.0,2010.0,393.0,350.0,12.3,False,Overpriced
Active,Altessa Wilton Manors,Townhouse,812340.0,1738.0,467.0,416.0,12.3,False,Overpriced
Active,Lauderdale,Townhouse,1099000.0,2265.0,485.0,432.0,12.3,False,Overpriced
Active,Progresso,Single Family,649000.0,1272.0,510.0,453.0,12.5,False,Overpriced
Active,Max Swartz,Single Family,785000.0,1320.0,595.0,528.0,12.6,False,Overpriced
Active,Shore Club,Condo,965000.0,1500.0,643.0,571.0,12.6,True,Overpriced
Active,Park Ridge East Apts Cond Park Ridge East,Condo,420000.0,1079.0,389.0,345.0,12.7,False,Overpriced
Active,Elizabethan,Condo,299800.0,751.0,399.0,354.0,12.8,False,Overpriced
Active,River Reach,Condo,424999.0,1250.0,340.0,301.0,12.8,True,Overpriced
Active,Atlantic Towers Co Op,Condo,580000.0,1293.0,449.0,398.0,12.8,False,Overpriced
Active,Esplanade On New River,Condo,515000.0,1215.0,424.0,376.0,12.9,True,Overpriced
Active,Galleria Lofts,Condo,820000.0,1938.0,423.0,375.0,12.9,False,Overpriced
Pending,Coral Point,Single Family,1199950.0,1785.0,672.0,595.0,12.9,True,Overpriced
Pending,River Reach,Condo,344900.0,1025.0,336.0,298.0,13.0,True,Overpriced
Active,Manor Grove Village Two Co,Condo,399000.0,1180.0,338.0,299.0,13.0,False,Overpriced
Active,Tennis Club Lenglen,Condo,239900.0,1056.0,227.0,201.0,13.1,False,Overpriced
Active,Altessa Wilton Manors,Townhouse,815890.0,1738.0,469.0,415.0,13.1,False,Overpriced
Active,Point Americas Point America,Condo,925000.0,1513.0,611.0,540.0,13.1,True,Overpriced
Active,Harbor Beach,Single Family,6150000.0,5917.0,1039.0,918.0,13.2,False,Overpriced
Active,Pine Crest Village Vi,Condo,365000.0,960.0,380.0,336.0,13.2,False,Overpriced
Active,Harbour Heights,Single Family,1749999.0,2169.0,807.0,712.0,13.2,False,Overpriced
Active,Coral Ridge,Single Family,7100000.0,5015.0,1416.0,1249.0,13.3,True,Overpriced
Active,Avenue Lofts,Condo,899000.0,2098.0,429.0,378.0,13.3,False,Overpriced
Active,Victoria Park,Townhouse,1595000.0,2445.0,652.0,576.0,13.3,False,Overpriced
Active,Curva Del Rio,Single Family,1799000.0,2338.0,769.0,678.0,13.5,True,Overpriced
Active,Las Olas,Condo,849900.0,1161.0,732.0,645.0,13.5,True,Overpriced
Active,Progresso,Single Family,2625000.0,3438.0,764.0,673.0,13.5,False,Overpriced
Active,Lauderdale Park,Single Family,955000.0,1752.0,545.0,480.0,13.5,False,Overpriced
Active,Leisure Sands,Condo,395000.0,810.0,488.0,429.0,13.6,False,Overpriced
Active,Babco Heights,Single Family,825000.0,1944.0,424.0,374.0,13.6,False,Overpriced
Pending,Lauderdale,Single Family,645000.0,1200.0,538.0,473.0,13.6,False,Overpriced
Pending,Coral Ridge Galt,Single Family,3599000.0,3200.0,1125.0,990.0,13.6,False,Overpriced
Active,River Reach,Condo,385000.0,1110.0,347.0,305.0,13.6,True,Overpriced
Active,Sevilla Courts,Condo,300000.0,760.0,395.0,347.0,13.7,False,Overpriced
Active,Jenada Villas,Single Family,995000.0,2212.0,450.0,396.0,13.7,False,Overpriced
Active,Atlantic Towers Co Op,Condo,585000.0,1293.0,452.0,398.0,13.8,False,Overpriced
Active,Burton Point,Condo,499000.0,800.0,624.0,548.0,13.9,True,Overpriced
Active,Watergarden,Condo,869000.0,1204.0,722.0,634.0,13.9,True,Overpriced
Active,Tides Bridgeside Squar Tides Bridgeside,Condo,799000.0,1510.0,529.0,465.0,13.9,False,Overpriced
Active,Atlantic Hotel,Condo,460000.0,600.0,767.0,673.0,14.0,True,Overpriced
Active,Pine Crest Village,Condo,404000.0,960.0,421.0,369.0,14.1,False,Overpriced
Active,Harbor Haven,Condo,399000.0,795.0,502.0,440.0,14.1,False,Overpriced
Active,Bayshore Embassy,Condo,389000.0,740.0,526.0,461.0,14.1,False,Overpriced
Active,Birch Crest Apartments Inc,Condo,689000.0,1411.0,488.0,428.0,14.1,False,Overpriced
Active,Gallery One,Condo,248700.0,836.0,297.0,261.0,14.2,True,Overpriced
Active,Seawanna,Townhouse,670000.0,1912.0,350.0,307.0,14.2,False,Overpriced
Pending,Holiday Heights,Townhouse,1299999.0,2400.0,542.0,474.0,14.2,False,Overpriced
Active,Flb Condominium Hotel,Condo,455000.0,579.0,786.0,687.0,14.3,True,Overpriced
Active,Sole Fort Lauderdale,Condo,299000.0,760.0,393.0,344.0,14.3,False,Overpriced
Active,Petite,Single Family,1140000.0,1851.0,616.0,538.0,14.5,False,Overpriced
Active,Altessa Wilton Manors,Townhouse,1043390.0,2179.0,479.0,418.0,14.5,False,Overpriced
Active,Petite,Single Family,1299900.0,2030.0,640.0,559.0,14.5,False,Overpriced
Active,Progresso,Single Family,534900.0,1108.0,483.0,421.0,14.6,False,Overpriced
Active,Coral Isles,Single Family,16750000.0,7877.0,2126.0,1856.0,14.6,True,Overpriced
Active,Coral Ridge,Townhouse,2200000.0,3403.0,646.0,564.0,14.7,False,Overpriced
Active,Woods,Condo,165000.0,685.0,241.0,210.0,14.7,False,Overpriced
Active,Lincoln Park Third,Single Family,390000.0,1059.0,368.0,321.0,14.8,False,Overpriced
Active,Versailles Co Op,Condo,899000.0,1448.0,621.0,541.0,14.8,True,Overpriced
Pending,Villa Valentina,Townhouse,885000.0,2262.0,391.0,340.0,14.9,False,Overpriced
Active,Babco Park,Single Family,950000.0,2100.0,452.0,393.0,15.0,False,Overpriced
Active,Le Club International Cond,Condo,1825000.0,2450.0,745.0,647.0,15.1,True,Overpriced
Active,Gallery One,Condo,189300.0,636.0,298.0,259.0,15.1,True,Overpriced
Active,Ocean Resort Residences,Condo,1500000.0,1590.0,943.0,819.0,15.2,True,Overpriced
Pending,Village Wilton Manors,Townhouse,847000.0,1700.0,498.0,432.0,15.3,False,Overpriced
Active,Venice Isles Tower,Condo,539000.0,800.0,674.0,584.0,15.3,True,Overpriced
Active,Coral Ridge Galt,Single Family,1499000.0,2169.0,691.0,599.0,15.3,False,Overpriced
Active,Watergarden,Condo,880000.0,1204.0,731.0,634.0,15.4,True,Overpriced
Active,Hibiscus House,Condo,225000.0,544.0,414.0,358.0,15.4,False,Overpriced
Active,Ocean Sunrise Co Op,Condo,265000.0,650.0,408.0,353.0,15.5,False,Overpriced
Active,Progresso,Townhouse,995000.0,2732.0,364.0,315.0,15.5,False,Overpriced
Pending,Coral Isles Las Olas Isl,Single Family,5475000.0,4119.0,1329.0,1150.0,15.5,True,Overpriced
Active,Gallery One,Condo,179000.0,554.0,323.0,280.0,15.5,True,Overpriced
Active,Sea Tower Apts Co Op,Condo,495000.0,769.0,644.0,557.0,15.5,True,Overpriced
Active,Wilton Station,Townhouse,729900.0,1738.0,420.0,363.0,15.6,False,Overpriced
Active,Hemingway Landings,Condo,1499000.0,2120.0,707.0,611.0,15.7,True,Overpriced
Pending,Progresso,Townhouse,599900.0,1640.0,366.0,316.0,15.8,False,Overpriced
Active,Esmonda Gardens,Townhouse,1777000.0,4200.0,423.0,365.0,15.8,False,Overpriced
Active,Lincoln Park Corr,Single Family,250000.0,630.0,397.0,343.0,15.8,False,Overpriced
Active,Progresso,Single Family,595000.0,1250.0,476.0,411.0,15.9,False,Overpriced
Active,Victoria Park,Condo,284000.0,720.0,394.0,340.0,16.0,False,Overpriced
Active,Rio Vista,Single Family,1899000.0,2321.0,818.0,705.0,16.0,False,Overpriced
Active,Progresso,Single Family,585000.0,1194.0,490.0,422.0,16.1,False,Overpriced
Active,Plaza,Condo,355000.0,1020.0,348.0,299.0,16.3,False,Overpriced
Active,Progresso,Single Family,469000.0,918.0,511.0,439.0,16.3,False,Overpriced
Active,Vue,Condo,950000.0,1268.0,749.0,644.0,16.3,True,Overpriced
Active,Mrs Elva Truax,Townhouse,635000.0,1740.0,365.0,313.0,16.4,False,Overpriced
Active,Selene Oceanfront Residen,Condo,3099000.0,2395.0,1294.0,1111.0,16.5,True,Overpriced
Pending,Venetian,Condo,949000.0,1500.0,633.0,543.0,16.5,True,Overpriced
Active,Yellowstone Park Amen Pla,Single Family,635000.0,1268.0,501.0,430.0,16.5,False,Overpriced
Active,Tennis Club Johnston Cond Tennis Club Johnston,Condo,235000.0,960.0,245.0,210.0,16.6,False,Overpriced
Active,Seasons,Condo,990000.0,1450.0,683.0,586.0,16.6,True,Overpriced
Active,Progresso,Single Family,1025000.0,2107.0,486.0,417.0,16.6,False,Overpriced
Active,Gill Isles,Single Family,1050000.0,1462.0,718.0,615.0,16.7,True,Overpriced
Active,Reserve Edgewood,Townhouse,480000.0,1377.0,349.0,299.0,16.7,False,Overpriced
Active,Wave On Bayshore,Condo,1090000.0,1664.0,655.0,561.0,16.7,False,Overpriced
Active,Stilwell Isles,Single Family,15950000.0,9252.0,1724.0,1476.0,16.8,True,Overpriced
Active,Riverside Park Amen,Single Family,450000.0,872.0,516.0,442.0,16.8,False,Overpriced
Active,Altessa Wilton Manors,Townhouse,804790.0,1605.0,501.0,429.0,16.8,False,Overpriced
Active,Thirty North Ocean,Condo,1595000.0,2306.0,692.0,592.0,16.9,False,Overpriced
Pending,Coral Ridge,Single Family,1650000.0,2124.0,777.0,665.0,16.9,False,Overpriced
Active,Barretts,Single Family,625000.0,1242.0,503.0,431.0,16.9,False,Overpriced
Active,Middle River Terrace,Single Family,947000.0,1776.0,533.0,456.0,16.9,False,Overpriced
Active,Thirty North Ocrsn,Condo,1495000.0,2140.0,699.0,597.0,17.0,False,Overpriced
Active,Marine Tower,Condo,665000.0,1940.0,343.0,293.0,17.0,False,Overpriced
Active,South Middle River,Single Family,490000.0,1274.0,385.0,328.0,17.1,False,Overpriced
Active,Point Americas,Condo,785000.0,1109.0,708.0,605.0,17.1,True,Overpriced
Active,La Cascade,Townhouse,2100000.0,2526.0,831.0,709.0,17.2,True,Overpriced
Active,Wilton Estates,Single Family,725000.0,1697.0,427.0,365.0,17.2,False,Overpriced
Active,Tarpon River,Townhouse,695000.0,1631.0,426.0,363.0,17.3,False,Overpriced
