status,mls,area,address,neighborhood,sub_raw,list_price,sale_price,acre,psqft,lot_desc,zn,style,ptype,waterfront,road,lot_sqft,density,is_dock,acre_band,value,land_ppsf,corner,cul_de_sac,interior,irregular,oversized,flood,east_us1,west_us1
Sold,R11124289,4220,3118 Pierson Drive,Trade Winds Ests First,TRADE WINDS ESTS FIRST ADD,920000.0,920000.0,0.18,,Less Than 1/4 Acre Lot,res,,Unimproved Agri/Recreatn/Moblhome,False,County Road,7840.799999999999,Single-family,False,< 0.25 ac,920000.0,117.33496581981431,False,False,False,False,False,False,False,False
Sold,R11106660,3641,5250 Rock Island Road,Ft Lauderdale Truck Farms,FT LAUDERDALE TRUCK FARMS,900000.0,900000.0,1.23,,1 To Less Than 2 Acre Lot,R-1,,Unimproved Agri/Recreatn/Moblhome,False,"Paved Road, Public Road",53578.799999999996,Single-family,False,1–2 ac,900000.0,16.797688638043407,False,False,False,False,False,False,False,False
Sold,A11918540,31,160 NW 44th St,Buena Vista Heights Addn,BUENA VISTA HEIGHTS ADDN,900000.0,900000.0,0.16,7200.0,,¤0104,Zoned Residential,Residential,False,,7200.0,Single-family,False,< 0.25 ac,900000.0,125.0,False,False,False,False,False,False,False,False
Sold,A11919700,41,2845 SW 37th Ct,Realty Securities Corppb,REALTY SECURITIES CORPPB,770000.0,770000.0,0.18,7753.0,Less Than 1/4 Acre Lot,¤5700,Zoned Duplex,Residential,False,"Legal Access Road, Paved Road, Public Road",7753.0,Duplex,False,< 0.25 ac,770000.0,99.31639365406939,False,False,False,False,False,False,False,False
Sold,A11950621,3030,1211 Tyler St,Hollywood Lakes Section,HOLLYWOOD LAKES SECTION,900000.0,900000.0,0.29,12807.0,,¤RS-6,Zoned Residential,Residential,False,,12807.0,Single-family,False,0.25–0.5 ac,900000.0,70.27406886858749,False,False,False,False,False,False,False,False
Sold,R10988295,5520,16495 Hollow Tree Lane,Rustic Ranches,RUSTIC RANCHES,850000.0,850000.0,5.0,,5 To Less Than 10 Acre Lot,EOZD(c,,Unimproved Agri/Recreatn/Moblhome,True,"City/County Maintained, Gravel/Lime Rock Road",217800.0,,False,5–10 ac,850000.0,3.9026629935720845,False,False,False,False,False,False,False,False
Sold,A12013506,5940 Florida Other,10190 NW 28TH PL,,0154,875000.0,875000.0,12.94,563666.0,"10 Or More Acre Lot, Oversized Lot",,Zoned Residential,Residential,False,,563666.0,Single-family,False,10+ ac,875000.0,1.552337731919257,False,False,False,False,True,False,False,False
Sold,B26020461,5240,1260 N Harbor Drive,Yacht Harbor Est,YACHT HARBOR EST,1000025.0,1000025.0,0.222,,"Less Than 1/4 Acre Lot, Less Than 1 Acre",RS-5 (city),,,False,"City/County Maintained, Paved Road",9670.32,Single-family,False,< 0.25 ac,1000025.0,103.41177954814319,False,False,False,False,False,False,False,False
Sold,A11877588,79,xxx SW 289 terr,Leisure City,LEISURE CITY SEC 2,950000.0,950000.0,1.25,54450.0,1 To Less Than 2 Acre Lot,¤0100,Zoned Duplex,Residential,False,Public Road,54450.0,Duplex,False,1–2 ac,950000.0,17.447199265381084,False,False,False,False,False,False,False,False
Sold,A11839778,5060,18870 SE Country Club Dr,Tequesta,TEQUESTA,850000.0,850000.0,0.3424,14916.0,1/4 To Less Than 1/2 Acre Lot,,Zoned Residential,Residential,False,,14916.0,Single-family,False,0.25–0.5 ac,850000.0,56.98578707428265,False,False,False,False,False,False,False,False
Sold,R10966808,5400,4838 Badger Avenue,Roseland Park,ROSELAND PARK,830000.0,830000.0,2.7,,2 To Less Than 3 Acre Lot,RM,,Unimproved Agri/Recreatn/Moblhome,False,"County Road, Gravel/Lime Rock Road, Paved Road",117612.00000000001,Multifamily,False,2–3 ac,830000.0,7.057103016698975,False,False,False,False,False,False,False,False
Sold,F10548163,3270,431-433 NE 15th Avenue,Las Olas,LAS OLAS PARK CORR 6-12 B,925000.0,925000.0,0.1404,6116.0,,RC-15,Zoned Residential,Unimproved Agri/Recreatn/Moblhome,False,,6116.0,Single-family,False,< 0.25 ac,925000.0,151.2426422498365,False,False,False,False,False,False,False,False
Sold,A11985662,41,1240 SW 12th Ave,Second Westmoreland Addn,SECOND WESTMORELAND ADDN,770000.0,770000.0,0.16,7020.0,,¤5700,Zoned Duplex,Residential,False,,7020.0,Duplex,False,< 0.25 ac,770000.0,109.68660968660969,False,False,False,False,False,False,False,False
Sold,A11520599,69,155xx SW 260th ST,Redlands,REDLANDS,950000.0,950000.0,5.0,209959.0,"4 To Less Than 5 Acre Lot, 5 To Less Than 10 Acre Lot",¤9000,Zoned Residential,Other,False,"City/County Maintained, Public Road",209959.0,Single-family,False,4–5 ac,950000.0,4.524692916236027,False,False,False,False,False,False,False,False
Sold,A11852332,3860,11940 NW 8TH ST LOT 1,Fla Fruit Lands Co,FLA FRUIT LANDS CO SUB 1,875000.0,875000.0,0.94,40948.0,,,Zoned Residential,Residential,False,"Paved Road, Public Road",40948.0,Single-family,False,0.75–1 ac,875000.0,21.36856500928006,False,False,False,False,False,False,False,False
Sold,A11817839,3860,11319 NW 4th St,Rizzo,RIZZO PLAT 88-33 B,950000.0,950000.0,1.08,47140.0,,¤RS-1EP,Zoned Residential,Residential,False,,47140.0,Single-family,False,1–2 ac,950000.0,20.152736529486635,False,False,False,False,False,False,False,False
Sold,F10543558,3680,11701 NW 11th Street,Plantation Acres Land Co,PLANTATION ACRES LAND CO,935000.0,935000.0,0.86,37621.0,1/2 To Less Than 3/4 Acre Lot,RS-1EP,Zoned Residential,Unimproved Agri/Recreatn/Moblhome,False,,37621.0,Single-family,False,0.5–0.75 ac,935000.0,24.853140533212834,False,False,False,False,False,False,False,False
Sold,R11151468,5440,3xx Orange Way,Southend,THE SOUTHEND,900000.0,900000.0,0.16,,Less Than 1/4 Acre Lot,SF7,,Unimproved Agri/Recreatn/Moblhome,False,"City/County Maintained, Paved Road",6969.6,Single-family,False,< 0.25 ac,900000.0,129.13223140495867,False,False,False,False,False,False,False,False
Sold,A11971322,41,3544 William Ave,Frow Homestead,FROW HOMESTEAD,900000.0,900000.0,0.0,5250.0,,¤0100,Zoned Residential,Residential,False,,5250.0,Single-family,False,< 0.25 ac,900000.0,171.42857142857142,False,False,False,False,False,False,False,False
Sold,F10549232,3370,435 NE 25th Street,Harold Keats,HAROLD A KEATS ADD,900000.0,900000.0,0.36,12481.0,1/4 To Less Than 1/2 Acre Lot,RS-5,Zoned Residential,Unimproved Agri/Recreatn/Moblhome,False,,12481.0,Single-family,False,0.25–0.5 ac,900000.0,72.1096066020351,False,False,False,False,False,False,False,False
Sold,F10481319,3470,808 SW 8th Terrace,Seawanna,SEAWANNA SUB BLK 63,870000.0,870000.0,0.2573,11210.0,"1/4 To Less Than 1/2 Acre Lot, Less Than 1 Acre",RD-15,Zoned Residential,Unimproved Agri/Recreatn/Moblhome,True,,11210.0,Single-family,False,0.25–0.5 ac,870000.0,77.6092774308653,False,False,False,False,False,False,False,False
Sold,R11126249,6331 Indian River – Central County,2016 Surfside Terrace,Surfside Estates,SURFSIDE ESTATES SUB,850000.0,850000.0,0.31,,Less Than 1/4 Acre Lot,RS-3,,Unimproved Agri/Recreatn/Moblhome,False,Paved Road,13503.6,Single-family,False,< 0.25 ac,850000.0,62.94617731567878,False,False,False,False,False,False,False,False
Sold,R10493596,5590,3820 Hanover Circle,White Fences Equestrian Es,WHITE FENCES EQUESTRIAN ES,900000.0,900000.0,15.02,,"10 Or More Acre Lot, Cul-De-Sac Lot, Interior Lot",AR,,,True,"Paved Road, Private Road",654271.2,Acreage / rural,False,10+ ac,900000.0,1.3755763664975627,False,True,True,False,False,False,False,False
Sold,A11748841,22,11701 W Biscayne Canal Rd,Halock,HALOCK-SEC 1,860000.0,860000.0,0.349,15200.0,,¤0100,Zoned Residential,Other,True,,15200.0,Single-family,False,0.25–0.5 ac,860000.0,56.578947368421055,False,False,False,False,False,False,False,False
Sold,A11929976,41,512 SW 21st Ave,West Shenandoah,WEST SHENANDOAH A RESUB,800000.0,800000.0,0.2296,10000.0,,¤3900,Zoned Multifamily,Residential,False,,10000.0,Multifamily,False,< 0.25 ac,800000.0,80.0,False,False,False,False,False,False,False,False
Sold,A11986925,4540,3920 Evans Rd,Kingsland,KINGSLAND,785000.0,785000.0,0.9,39208.0,,¤RS,Zoned Residential,Residential,False,,39208.0,Single-family,False,0.75–1 ac,785000.0,20.02142419914303,False,False,False,False,False,False,False,False
Sold,R11154606,7010,5144 Watersong Way,Watersong South Pud,WATERSONG SOUTH PUD PLAT N,825000.0,825000.0,0.1,,"Less Than 1/4 Acre Lot, East Of US 1",Planne,,Unimproved Agri/Recreatn/Moblhome,True,Paved Road,4356.0,,False,< 0.25 ac,825000.0,189.3939393939394,False,False,False,False,False,False,True,False
Sold,F10556669,,4221 SW 11th Street,Camner Gables St,CAMNER GABLES 1ST ADD,840000.0,840000.0,0.1717,7480.0,Less Than 1/4 Acre Lot,0100,Zoned Residential,Unimproved Agri/Recreatn/Moblhome,False,,7480.0,Single-family,False,< 0.25 ac,840000.0,112.29946524064171,False,False,False,False,False,False,False,False
Sold,A11936513,40,8490 Grand Canal Dr,Flagler Waterway Estates,FLAGLER WATERWAY ESTATES,840000.0,840000.0,0.3,14500.0,,¤2100,Zoned Residential,Residential,True,,14500.0,Single-family,False,0.25–0.5 ac,840000.0,57.93103448275862,False,False,False,False,False,False,False,False
Sold,F10532146,3113,3417 Dover Road,Hillsboro Shores,HILLSBORO SHORES SEC A 21,825000.0,825000.0,0.17,7494.0,"Less Than 1/4 Acre Lot, Less Than 1 Acre",RS-2,Zoned Residential,Unimproved Agri/Recreatn/Moblhome,False,,7494.0,Single-family,False,< 0.25 ac,825000.0,110.08807045636509,False,False,False,False,False,False,False,False
Sold,F10541803,,149XX SW 149xx 224 Street,Redland Citrus Orchards,REDLAND CITRUS ORCHARDS,816145.0,816145.0,5.0,217800.0,5 To Less Than 10 Acre Lot,8900,Zoned Residential,Unimproved Agri/Recreatn/Moblhome,False,,217800.0,Single-family,False,5–10 ac,816145.0,3.7472222222222222,False,False,False,False,False,False,False,False
Sold,A11685882,31,260 NW 43rd St,Columbia Park Corr Pl,COLUMBIA PARK CORR PL,750000.0,750000.0,0.1239,5400.0,Less Than 1/4 Acre Lot,¤0104,Zoned Residential,Residential,False,City/County Maintained,5400.0,Single-family,False,< 0.25 ac,750000.0,138.88888888888889,False,False,False,False,False,False,False,False
Sold,A11898733,3880,14270 SW 20th Street,Fla Fruit Lands Co,FLA FRUIT LANDS CO,810000.0,810000.0,1.0,38240.0,3/4 To Less Than 1 Acre Lot,¤R-1,Zoned Residential,Residential,False,"Legal Access Road, City/County Maintained, Paved Road",38240.0,Single-family,False,0.75–1 ac,810000.0,21.182008368200837,False,False,False,False,False,False,False,False
Sold,A11866708,3890,19068 Park Ridge St,Estates Swan Lake,ESTATES OF SWAN LAKE,820000.0,820000.0,0.4,17304.0,,¤PDD,Zoned Residential,Residential,True,,17304.0,Single-family,False,0.25–0.5 ac,820000.0,47.38788719371244,False,False,False,False,False,False,False,False
Sold,A11851344,68,216th Street SW 184th Ave,,,560000.0,560000.0,2.86,124582.0,,¤2300,Zoned Residential,Residential,False,,124582.0,Single-family,False,2–3 ac,560000.0,4.495031384951277,False,False,False,False,False,False,False,False
Sold,F10531775,3290,0 160th Avenue,Opossum,OPOSSUM 136-29 B,690000.0,690000.0,1.05,45693.0,,RE,Zoned Residential,Unimproved Agri/Recreatn/Moblhome,False,,45693.0,Single-family,False,1–2 ac,690000.0,15.100781301293415,False,False,False,False,False,False,False,False
Sold,A11801874,31,4510 N Miami Ave,Shadowlawn Extension,SHADOWLAWN EXTENSION SUB,700000.0,700000.0,0.12,5450.0,,¤3901,Zoned Multifamily,Residential,False,,5450.0,Multifamily,False,< 0.25 ac,700000.0,128.44036697247705,False,False,False,False,False,False,False,False
Sold,A11801871,31,4500 N Miami Ave,Shadowlawn Extension,SHADOWLAWN EXTENSION SUB,700000.0,700000.0,0.12,5450.0,,¤3901,Zoned Multifamily,Residential,False,,5450.0,Multifamily,False,< 0.25 ac,700000.0,128.44036697247705,False,False,False,False,False,False,False,False
Sold,A11979965,69,16981 SW 276th St,Redlands,THE REDLANDS SEC 1,750000.0,750000.0,0.96,41637.0,3/4 To Less Than 1 Acre Lot,¤9000,Zoned Residential,Residential,False,,41637.0,Single-family,False,0.75–1 ac,750000.0,18.012825131493624,False,False,False,False,False,False,False,False
Sold,R11160816,4200,221 NE 9th Avenue,Arden Park,ARDEN PARK,628000.0,628000.0,0.35,,1/4 To Less Than 1/2 Acre Lot,R2(cit,,Unimproved Agri/Recreatn/Moblhome,False,"City/County Maintained, Public Road",15245.999999999998,Single-family,False,0.25–0.5 ac,628000.0,41.191132100223015,False,False,False,False,False,False,False,False
Sold,A11972342,21,10450 NW 19th Ave,River Gulfair,RIVER GULFAIR,800000.0,800000.0,0.96,42158.0,,¤0100,Zoned Residential,Residential,False,,42158.0,Single-family,False,0.75–1 ac,800000.0,18.976232269082974,False,False,False,False,False,False,False,False
Sold,A11849965,3370,90 NE 21st Ct,Milbro,MILBRO PLAT,730000.0,730000.0,0.0,7488.0,1/4 To Less Than 1/2 Acre Lot,¤RS-5,Zoned Residential,Residential,False,,7488.0,Single-family,False,0.25–0.5 ac,730000.0,97.48931623931624,False,False,False,False,False,False,False,False
Sold,A11961595,4460,115 NW 4th Ave,Delray Town,DELRAY TOWN OF,525000.0,525000.0,0.2381,10372.0,Less Than 1/4 Acre Lot,¤R-1-A (c,Zoned Residential,Residential,False,Paved Road,10372.0,Single-family,False,< 0.25 ac,525000.0,50.617045892788276,False,False,False,False,False,False,False,False
Sold,R11157264,5550,0 Caloosa Boulevard,Caloosa,CALOOSA,845000.0,845000.0,5.21,,,RES,,Single,False,Paved Road,226947.6,Single-family,False,5–10 ac,845000.0,3.723326441874688,False,False,False,False,False,False,False,False
Sold,A11918563,98 Florida Keys,561 Gordon Cir,Bermuda Shores,BERMUDA SHORES AMD,700000.0,700000.0,0.416,18100.0,1/4 To Less Than 1/2 Acre Lot,¤URM,Zoned Residential,Residential,True,,18100.0,Single-family,False,0.25–0.5 ac,700000.0,38.67403314917127,False,False,False,False,False,False,False,False
Sold,R11135536,4470,111 SW 2nd Street,Delray Beach,DELRAY BEACH,795000.0,795000.0,0.14,,Less Than 1/4 Acre Lot,RM(cit,,Single,False,"Paved Road, Public Road",6098.400000000001,Multifamily,False,< 0.25 ac,795000.0,130.36206218024398,False,False,False,False,False,False,False,False
Sold,R11134768,4750,925 Sunset Road,Chapel Hill,CHAPEL HILL,675000.0,675000.0,,,Less Than 1/4 Acre Lot,R-1-AA,,Single,False,City/County Maintained,,Single-family,False,< 0.25 ac,675000.0,,False,False,False,False,False,False,False,False
Sold,R11153665,5330,Xxxxx 88th Trail,Palm Beach Country Estates,PALM BEACH COUNTRY ESTATES,750000.0,750000.0,1.17,,1 To Less Than 2 Acre Lot,AR,,Unimproved Agri/Recreatn/Moblhome,False,County Road,50965.2,Acreage / rural,False,1–2 ac,750000.0,14.7159238068329,False,False,False,False,False,False,False,False
Sold,R11164974,5230,2417 Country Oaks Lane,,,735000.0,735000.0,0.2583,,1/4 To Less Than 1/2 Acre Lot,RS,,Unimproved Agri/Recreatn/Moblhome,False,Paved Road,11251.547999999999,Single-family,False,0.25–0.5 ac,735000.0,65.32434470350213,False,False,False,False,False,False,False,False
Sold,R11109301,5330,7616 169th Place,Palm Beach Country Estate,PALM BEACH COUNTRY ESTATE,625000.0,625000.0,2.3,,Corner Lot,AR,,Single,False,,100187.99999999999,Acreage / rural,False,2–3 ac,625000.0,6.238272048548729,True,False,False,False,False,False,False,False
Sold,R10914161,5560,715 N State Road 715,Unincorporated,UNINCORPORATED,250000.0,250000.0,,,10 Or More Acre Lot,AR,,Unimproved Agri/Recreatn/Moblhome,True,State Road,,Acreage / rural,False,10+ ac,250000.0,,False,False,False,False,False,False,False,False
Sold,A11992803,3980,19730 SW 14th St,Fla Fruit Lands Co,FLA FRUIT LANDS CO SUB NO,700000.0,700000.0,0.85,37008.0,,¤(A),Zoned Residential,Residential,False,,37008.0,Single-family,False,0.75–1 ac,700000.0,18.914829226113273,False,False,False,False,False,False,False,False
Sold,R11134686,7110,0 S Indian River Drive,Walton Hills,WALTON HILLS,610000.0,610000.0,5.71,,"1 To Less Than 2 Acre Lot, 2 To Less Than 3 Acre Lot, 3 To Less Than 4 Acre Lot, 4 To Less Than 5 Acre Lot, 5 To Less Than 10 Acre Lot",,,Unimproved Agri/Recreatn/Moblhome,True,"County Road, City/County Maintained, Paved Road, Public Road",248727.6,,False,1–2 ac,610000.0,2.4524821531667573,False,False,False,False,False,False,False,False
Sold,T20051550,7110,12825 S Indian River Drive,,,650000.0,650000.0,2.0234,,"East Of US 1, Irregular Lot",RES,,Single,True,County Road,88139.304,Single-family,False,2–3 ac,650000.0,7.374689502880576,False,False,False,True,False,False,True,False
Sold,R11143926,5420,401 42nd Street,North Palm Beach Pl,NORTH PALM BEACH PL 1,625000.0,625000.0,0.1578,,Less Than 1/4 Acre Lot,SF7,,Unimproved Agri/Recreatn/Moblhome,False,Paved Road,6873.768,Single-family,False,< 0.25 ac,625000.0,90.92538473803596,False,False,False,False,False,False,False,False
Sold,A11919618,40,2121 SW 66th Ave,Tamiami Acres Plan,TAMIAMI ACRES PLAN 2 SEC,570000.0,570000.0,0.19,8400.0,,¤5700,Zoned Duplex,Residential,False,,8400.0,Duplex,False,< 0.25 ac,570000.0,67.85714285714286,False,False,False,False,False,False,False,False
Sold,F10457512,3290,20411 SW 51st Street,Trails,THE TRAILS 143-35 B,635000.0,635000.0,0.83,36403.0,"1/2 To Less Than 3/4 Acre Lot, Less Than 1 Acre",E-1,Zoned Residential,Unimproved Agri/Recreatn/Moblhome,False,,36403.0,Single-family,False,0.5–0.75 ac,635000.0,17.443617284289758,False,False,False,False,False,False,False,False
Sold,B26009530,5040,13133 159th Street,Jupiter Farms,JUPITER FARMS,672000.0,672000.0,2.7,,"2 To Less Than 3 Acre Lot, Oversized Lot",AR,,Unimproved Agri/Recreatn/Moblhome,False,City/County Maintained,117612.00000000001,Acreage / rural,False,2–3 ac,672000.0,5.713702683399652,False,False,False,False,True,False,False,False
Sold,A11992873,31,344 NW 41st St,Bay Vista Park,BAY VISTA PARK,610000.0,610000.0,0.12,5300.0,Less Than 1/4 Acre Lot,¤0104,Zoned Residential,Residential,False,,5300.0,Single-family,False,< 0.25 ac,610000.0,115.09433962264151,False,False,False,False,False,False,False,False
Sold,A11984837,5940 Florida Other,5507 SW 6th Ave.,Cape Coral,CAPE CORAL,510000.0,510000.0,0.26,,,R1,Zoned Residential,Residential,True,,11325.6,Single-family,False,0.25–0.5 ac,510000.0,45.030726848908664,False,False,False,False,False,False,False,False
Sold,R11136827,5700,4138 Kirk Road,Palm Beach Farms Co,PALM BEACH FARMS CO 7,680000.0,680000.0,1.25,,,RM,,Single,False,City/County Maintained,54450.0,Multifamily,False,1–2 ac,680000.0,12.488521579430671,False,False,False,False,False,False,False,False
Sold,A11974803,41,667 NW 1st St,City Miami South,CITY OF MIAMI SOUTH,490000.0,490000.0,0.11,5000.0,Less Than 1/4 Acre Lot,¤4601,Zoned Multifamily,Residential,False,,5000.0,Multifamily,False,< 0.25 ac,490000.0,98.0,False,False,False,False,False,False,False,False
Sold,R11109290,5330,7569 168th Court,Palm Beach Country Estate,PALM BEACH COUNTRY ESTATE,587500.0,587500.0,1.32,,,AR,,Single,False,,57499.200000000004,Acreage / rural,False,1–2 ac,587500.0,10.217533461335114,False,False,False,False,False,False,False,False
Sold,R11109283,5330,7661 168th Court,Palm Beach Country Estate,PALM BEACH COUNTRY ESTATE,562500.0,562500.0,1.32,,Corner Lot,AR,,Single,False,,57499.200000000004,Acreage / rural,False,1–2 ac,562500.0,9.78274480340596,True,False,False,False,False,False,False,False
Sold,F10486197,,2735 SW 32nd Avenue,South Bay,SOUTH BAY CONDO,570000.0,570000.0,0.0,5450.0,Less Than 1/4 Acre Lot,5700,Zoned Duplex,Unimproved Agri/Recreatn/Moblhome,False,"City/County Maintained, Public Road",5450.0,Duplex,False,< 0.25 ac,570000.0,104.58715596330275,False,False,False,False,False,False,False,False
Sold,A11923644,10,411 NE 152nd St,Bisc Gardens,BISC GARDENS SEC A,495000.0,495000.0,0.48,21090.0,,¤0100,Zoned Residential,Residential,False,,21090.0,Single-family,False,0.25–0.5 ac,495000.0,23.470839260312946,False,False,False,False,False,False,False,False
Sold,A11575566,31,70 NW 53rd St,Railway Shops Addn Nd Am,RAILWAY SHOPS ADDN 2ND AM,590000.0,590000.0,0.17,7200.0,Less Than 1/4 Acre Lot,¤3900,Zoned Duplex,Residential,False,,7200.0,Duplex,False,< 0.25 ac,590000.0,81.94444444444444,False,False,False,False,False,False,False,False
Sold,R11149950,5270,0 N Virginia Avenue,North Bates Subdivision,NORTH BATES SUBDIVISION,625000.0,625000.0,,,,VACANT,,Unimproved Agri/Recreatn/Moblhome,False,,,,False,,625000.0,,False,False,False,False,False,False,False,False
Sold,B26006689,5540,7795 Ironhorse Boulevard,Ironhorse Par,IRONHORSE PAR B-1,620000.0,620000.0,0.4591,,"1/4 To Less Than 1/2 Acre Lot, Interior Lot, Less Than 1 Acre, West Of US 1",RPD (city),,Unimproved Agri/Recreatn/Moblhome,False,"Paved Road, Private Road",19998.396,,False,0.25–0.5 ac,620000.0,31.002486399409232,False,False,True,False,False,False,False,True
Sold,A11928229,41,5301 SW 4th St,Flagler Gardens,FLAGLER GARDENS,600000.0,600000.0,0.26,11536.0,,¤0100,Zoned Residential,Residential,False,,11536.0,Single-family,False,0.25–0.5 ac,600000.0,52.01109570041609,False,False,False,False,False,False,False,False
Sold,R11123282,5250,1125 Prosperity Village Drive,Prosperity Village,PROSPERITY VILLAGE,595000.0,595000.0,0.16,,"Less Than 1/4 Acre Lot, Cul-De-Sac Lot, Less Than 1 Acre, West Of US 1",R1(cit,,Unimproved Agri/Recreatn/Moblhome,False,"City/County Maintained, Paved Road, Private Road",6969.6,Single-family,False,< 0.25 ac,595000.0,85.37075298438934,False,True,False,False,False,False,False,True
Sold,R11164180,5100,17967 April Lane,,,625000.0,625000.0,,,1/4 To Less Than 1/2 Acre Lot,residential,,Unimproved Agri/Recreatn/Moblhome,False,"County Road, Public Road",,Single-family,False,0.25–0.5 ac,625000.0,,False,False,False,False,False,False,False,False
Sold,F10555756,5940 Florida Other,1040 Cracker Hammock,Sebring,SEBRING,540000.0,540000.0,20.16,878170.0,,AU,Zoned Residential,Unimproved Agri/Recreatn/Moblhome,False,,878170.0,Single-family,False,10+ ac,540000.0,0.6149151075532072,False,False,False,False,False,False,False,False
Sold,R11105126,6313 Indian River – Beach Central,355 Cathedral Oaks Drive,Orchid Isles,ORCHID ISLAND NO 2,550000.0,550000.0,0.25,,"1/4 To Less Than 1/2 Acre Lot, Cul-De-Sac Lot",RS-3,,Unimproved Agri/Recreatn/Moblhome,True,"Paved Road, Public Road",10890.0,Single-family,False,0.25–0.5 ac,550000.0,50.505050505050505,False,True,False,False,False,False,False,False
Sold,F10555195,3380,1413 NE 17th Way,Progresso,PROGRESSO 2-18 D,585000.0,585000.0,0.19,8111.0,,RS-8,Zoned Residential,Unimproved Agri/Recreatn/Moblhome,False,,8111.0,Single-family,False,< 0.25 ac,585000.0,72.12427567500924,False,False,False,False,False,False,False,False
Sold,F10541415,5540,20223 Simone Drive,Santa Rosa Groves,SANTA ROSA GROVES,550000.0,550000.0,6.35,276606.0,,AG/RES,Zoned Residential,Unimproved Agri/Recreatn/Moblhome,False,,276606.0,Single-family,False,5–10 ac,550000.0,1.9883878151594687,False,False,False,False,False,False,False,False
Sold,A11866537,5940 Florida Other,190 winson ave,Englewood,AMENDED PLAT OF ENGLEWOOD,455000.0,455000.0,0.3753,,1/4 To Less Than 1/2 Acre Lot,,Zoned Residential,Residential,True,,16348.068000000001,Single-family,False,0.25–0.5 ac,455000.0,27.832034953610417,False,False,False,False,False,False,False,False
Sold,T20053779,7015,10851 S Ocean Drive Unit#98 and 99,,,500000.0,500000.0,0.0934,,Flood Zone Lot,,,Mobile,True,,4068.504,,False,< 0.25 ac,500000.0,122.89529517483577,False,False,False,False,False,True,False,False
Sold,F10414288,5330,13945 Coco Plum Road,Caloosa,CALOOSA,500000.0,500000.0,5.0,,,,Zoned Residential,Unimproved Agri/Recreatn/Moblhome,False,,217800.0,Single-family,False,5–10 ac,500000.0,2.295684113865932,False,False,False,False,False,False,False,False
Sold,F10541908,6331 Indian River – Central County,7410 29th Court,Copelands Landing Rivers,"COPELANDS LANDING, RIVERS",575000.0,575000.0,1.31,57064.0,1 To Less Than 2 Acre Lot,RS-3,Zoned Residential,Unimproved Agri/Recreatn/Moblhome,True,,57064.0,Single-family,False,1–2 ac,575000.0,10.07640543950652,False,False,False,False,False,False,False,False
Sold,R11157119,7220,122 SE Mira Lavella,Tesoro,TESORO PLAT NO 3,525000.0,525000.0,0.34,,1/4 To Less Than 1/2 Acre Lot,Residential,,Unimproved Agri/Recreatn/Moblhome,True,Private Road,14810.400000000001,Single-family,False,0.25–0.5 ac,525000.0,35.44806352292983,False,False,False,False,False,False,False,False
Sold,T20053924,6100,6201 SW Saddlebrook Lane,,,550000.0,550000.0,5.0642,,,,,Single,False,Paved Road,220596.552,,False,5–10 ac,550000.0,2.493239332226734,False,False,False,False,False,False,False,False
Sold,R11148815,6312 Indian River – Beach South,2120 W Beachside Lane,Beachside,BEACHSIDE SUB,530000.0,530000.0,0.48,,1/4 To Less Than 1/2 Acre Lot,Residential,,Unimproved Agri/Recreatn/Moblhome,False,Paved Road,20908.8,Single-family,False,0.25–0.5 ac,530000.0,25.348178757269668,False,False,False,False,False,False,False,False
Sold,A11968730,40,Vacant Land,El Dorado Plains St Addn,EL DORADO PLAINS 1ST ADDN,558750.0,558750.0,0.32,14041.0,,¤5700,Zoned Duplex,Other,False,,14041.0,Duplex,False,0.25–0.5 ac,558750.0,39.794174204116516,False,False,False,False,False,False,False,False
Sold,A11944477,31,3895 W 2nd Ave,,SUB OF PB 7-113,495000.0,495000.0,0.5511,24008.0,1/2 To Less Than 3/4 Acre Lot,¤0100,Zoned Residential,Residential,False,,24008.0,Single-family,False,0.5–0.75 ac,495000.0,20.618127290903033,False,False,False,False,False,False,False,False
Sold,A11893117,49,13301 SW 41st St,Mia Estates,MIA ESTATES,350000.0,350000.0,0.14,6000.0,,¤0100,Zoned Residential,Residential,False,,6000.0,Single-family,False,< 0.25 ac,350000.0,58.333333333333336,False,False,False,False,False,False,False,False
Sold,A11959489,3290,0 SW 185th Way,Everglades Land Co,EVERGLADES LAND CO,402000.0,402000.0,2.43,105710.0,,¤A-1,Zoned Residential,Other,False,,105710.0,Single-family,False,2–3 ac,402000.0,3.8028568725759153,False,False,False,False,False,False,False,False
Sold,F10518366,3560,1 Bullard Way,Harris,HARRIS SUB 21-40 B,540000.0,540000.0,0.82,35600.0,,RM-10,Zoned Multifamily,Residential,True,"Paved Road, Private Road, Public Road",35600.0,Multifamily,False,0.75–1 ac,540000.0,15.168539325842696,False,False,False,False,False,False,False,False
Sold,F10547981,5940 Florida Other,Hunter Rd,Buckhead Ridge,BUCKHEAD RIDGE,500000.0,500000.0,14.32,311890.0,,,Zoned Residential,Residential,True,,311890.0,Single-family,False,5–10 ac,500000.0,1.6031293084100164,False,False,False,False,False,False,False,False
Sold,A11940952,5940 Florida Other,11114 Matlacha,Matlacha,MATLACHA,525000.0,525000.0,0.16,6751.0,Less Than 1/4 Acre Lot,RS-1,Zoned Residential,Residential,True,,6751.0,Single-family,False,< 0.25 ac,525000.0,77.76625685083691,False,False,False,False,False,False,False,False
