status,area,neighborhood,list_price,sale_price,beds,fbaths,hbaths,sqft,ptype,year_built,garage,pool,waterfront,lot_sqft,baths,age,ask_ppsf,sale_ppsf,discount,geo
Sold,3600,Rio Vista,1150000.0,995000.0,2,2,0.0,1736.0,Single Family,1957.0,,False,False,4883.0,2.0,69.0,662.442396313364,573.1566820276498,0.13478260869565217,Rio Vista
Sold,3600,Rio Vista,1150000.0,950000.0,3,2,1.0,1562.0,Single Family,1936.0,1.0,True,False,8750.0,2.5,90.0,736.235595390525,608.1946222791294,0.17391304347826086,Rio Vista
Sold,3170,Venetian Condominium,1149000.0,1070000.0,2,2,0.0,1500.0,Condo,1970.0,1.0,False,False,,2.0,56.0,766.0,713.3333333333334,0.06875543951261967,Venetian Condominium
Sold,3270,Enclave Victoria Park,1149000.0,1092000.0,3,2,1.0,2501.0,Townhouse,1995.0,2.0,False,False,,2.5,31.0,459.41623350659734,436.62534986005596,0.04960835509138381,AREA_3270
Sold,3270,Holiday Park,1149000.0,1100000.0,3,4,0.0,2214.0,Townhouse,2020.0,2.0,False,False,,4.0,6.0,518.970189701897,496.8383017163505,0.04264577893820714,AREA_3270
Sold,3270,Victoria Park,1149000.0,1000000.0,3,3,0.0,1741.0,Single Family,1956.0,0.0,True,False,6357.0,3.0,70.0,659.9655370476737,574.3825387708214,0.12967798085291557,Victoria Park
Sold,3280,Vista Las Olas,1149000.0,1100000.0,2,2,0.0,1370.0,Condo,2000.0,1.0,False,True,,2.0,26.0,838.6861313868613,802.9197080291971,0.04264577893820714,AREA_3280
Sold,3480,Shady Banks,1149000.0,1065000.0,4,3,0.0,2373.0,Single Family,1954.0,0.0,True,True,6000.0,3.0,72.0,484.197218710493,448.79898862199747,0.0731070496083551,Shady Banks
Sold,3270,Macarthur Park,1135000.0,1085000.0,2,2,0.0,1342.0,Single Family,1949.0,1.0,True,False,7172.0,2.0,77.0,845.75260804769,808.49478390462,0.04405286343612335,AREA_3270
Sold,3800,Las Olas,1130000.0,1000000.0,2,2,1.0,1869.0,Condo,2004.0,1.0,False,True,,2.5,22.0,604.601391118245,535.0454788657036,0.11504424778761062,Las Olas
Sold,3130,Fountains On Ocean Blvd,1129900.0,1032000.0,3,3,1.0,2150.0,Condo,2009.0,3.0,False,False,,3.5,17.0,525.5348837209302,480.0,0.08664483582617931,AREA_3130
Sold,3160,Flb Condominium Resid Ocean Resort,1128000.0,950000.0,2,2,1.0,1061.0,Condo,2009.0,0.0,False,True,,2.5,17.0,1063.147973609802,895.3817153628652,0.15780141843971632,AREA_3160
Sold,3160,Bayshore Towers,1125000.0,1000000.0,3,3,0.0,1640.0,Condo,1972.0,1.0,False,True,,3.0,54.0,685.9756097560976,609.7560975609756,0.1111111111111111,Bayshore Towers
Sold,3270,Las Olas,1125000.0,999000.0,3,2,0.0,1409.0,Single Family,1931.0,1.0,False,False,6858.0,2.0,95.0,798.4386089425125,709.0134847409511,0.112,Las Olas
Sold,3270,Victoria Park,1125000.0,1005000.0,3,3,0.0,2214.0,Single Family,1991.0,0.0,False,False,6500.0,3.0,35.0,508.130081300813,453.92953929539294,0.10666666666666667,Victoria Park
Sold,3380,Progresso,1125000.0,1075000.0,4,3,1.0,1766.0,Townhouse,2023.0,1.0,False,False,,3.5,3.0,637.0328425821065,608.7202718006795,0.044444444444444446,Progresso
Sold,3800,Las Olas,1125000.0,1030000.0,2,2,1.0,1522.0,Condo,2005.0,1.0,False,True,,2.5,21.0,739.1590013140604,676.7411300919842,0.08444444444444445,Las Olas
Sold,3800,Las Olas,1125000.0,1065000.0,2,2,1.0,1522.0,Condo,2004.0,1.0,False,True,,2.5,22.0,739.1590013140604,699.7371879106439,0.05333333333333334,Las Olas
Sold,3270,Colee Hammock,1124000.0,1100000.0,4,2,1.0,2267.0,Townhouse,1988.0,2.0,False,False,,2.5,38.0,495.80943978826645,485.22276135862376,0.021352313167259787,Colee Hammock
Sold,3370,Tropical Manors,1114000.0,1050000.0,3,2,0.0,1386.0,Single Family,1961.0,1.0,True,True,6997.0,2.0,65.0,803.7518037518038,757.5757575757576,0.05745062836624776,Tropical Manors
Sold,3260,Coral Ridge Galt,1110000.0,1040000.0,3,2,1.0,2106.0,Single Family,1954.0,2.0,True,False,10000.0,2.5,72.0,527.065527065527,493.82716049382714,0.06306306306306306,Coral Ridge Galt
Sold,,Colee Hammock,1100000.0,1135000.0,3,2,1.0,2055.0,Townhouse,2002.0,2.0,False,False,2220.0,2.5,24.0,535.279805352798,552.3114355231144,-0.031818181818181815,Colee Hammock
Sold,3160,Tiffany House,1100000.0,1040000.0,2,3,0.0,1636.0,Townhouse,2018.0,2.0,False,False,,3.0,8.0,672.3716381418093,635.6968215158925,0.05454545454545454,AREA_3160
Sold,3160,Tiffany House,1100000.0,1050000.0,2,2,1.0,1228.0,Condo,2018.0,2.0,False,True,,2.5,8.0,895.7654723127035,855.0488599348535,0.045454545454545456,AREA_3160
Sold,3160,Flb Condominium Resid Elliott,1100000.0,1000000.0,2,2,1.0,1252.0,Condo,2009.0,1.0,False,True,,2.5,17.0,878.594249201278,798.7220447284345,0.09090909090909091,AREA_3160
Sold,3160,Residences,1100000.0,1025000.0,2,2,0.0,1255.0,Condo,2010.0,1.0,False,True,,2.0,16.0,876.4940239043825,816.7330677290837,0.06818181818181818,AREA_3160
Sold,3170,Point Americas Phase Ii,1100000.0,1050000.0,2,2,1.0,2170.0,Condo,1971.0,1.0,False,True,,2.5,55.0,506.91244239631334,483.8709677419355,0.045454545454545456,AREA_3170
Sold,3170,Point Americas,1100000.0,879478.0,2,2,0.0,2116.0,Condo,1969.0,1.0,False,True,,2.0,57.0,519.8487712665407,415.63232514177696,0.20047454545454546,Point Americas
Sold,3170,Oceanage,1100000.0,1010000.0,2,2,0.0,1273.0,Condo,1973.0,0.0,False,True,,2.0,53.0,864.1005498821681,793.4014139827179,0.08181818181818182,Oceanage
Sold,3170,Point Americas,1100000.0,886240.0,2,2,0.0,1880.0,Condo,1969.0,1.0,False,True,,2.0,57.0,585.1063829787234,471.40425531914894,0.19432727272727274,Point Americas
Sold,3260,Coral Ridge Galt,1100000.0,1100000.0,3,2,0.0,1682.0,Single Family,1959.0,2.0,True,False,11469.0,2.0,67.0,653.9833531510106,653.9833531510106,0.0,Coral Ridge Galt
Sold,3260,Riva,1100000.0,1000000.0,2,2,0.0,1538.0,Condo,2018.0,2.0,False,True,,2.0,8.0,715.2145643693108,650.1950585175553,0.09090909090909091,AREA_3260
Sold,3260,Coral Ridge Galt,1100000.0,1000000.0,3,2,1.0,1768.0,Single Family,1953.0,2.0,True,False,9662.0,2.5,73.0,622.1719457013575,565.6108597285067,0.09090909090909091,Coral Ridge Galt
Sold,3270,Halls,1100000.0,1016000.0,3,2,0.0,1364.0,Single Family,1955.0,,True,False,6500.0,2.0,71.0,806.4516129032259,744.8680351906158,0.07636363636363637,Halls
Sold,3270,Holmberg Mc Kees,1100000.0,1050000.0,3,2,0.0,1494.0,Single Family,1951.0,1.0,True,False,8100.0,2.0,75.0,736.2784471218206,702.8112449799197,0.045454545454545456,Holmberg Mc Kees
Sold,3270,Stranahans,1100000.0,1075000.0,2,2,0.0,1462.0,Single Family,1976.0,0.0,True,False,5225.0,2.0,50.0,752.3939808481532,735.2941176470588,0.022727272727272728,AREA_3270
Sold,3270,Greens,1100000.0,975000.0,2,2,1.0,1962.0,Single Family,1946.0,1.0,False,False,7221.0,2.5,80.0,560.6523955147809,496.9418960244648,0.11363636363636363,AREA_3270
Sold,3270,Victoria Park,1100000.0,900000.0,3,3,0.0,1874.0,Single Family,1931.0,1.0,False,False,7013.0,3.0,95.0,586.9797225186767,480.25613660618995,0.18181818181818182,Victoria Park
Sold,3270,Victoria Highlands,1100000.0,975000.0,2,1,1.0,1128.0,Single Family,1949.0,1.0,False,False,9000.0,1.5,77.0,975.177304964539,864.3617021276596,0.11363636363636363,AREA_3270
Sold,3280,Lake Shore,1100000.0,1075000.0,2,2,0.0,1601.0,Condo,1986.0,1.0,False,True,,2.0,40.0,687.0705808869457,671.4553404122423,0.022727272727272728,AREA_3280
Sold,3280,Boathouse,1100000.0,960000.0,2,2,1.0,2260.0,Condo,1979.0,0.0,False,True,,2.5,47.0,486.72566371681415,424.7787610619469,0.12727272727272726,AREA_3280
Sold,3370,Coral Estates,1100000.0,1020000.0,3,2,0.0,1820.0,Single Family,1954.0,1.0,True,False,7919.0,2.0,72.0,604.3956043956044,560.4395604395604,0.07272727272727272,Coral Estates
Sold,3370,Petite,1100000.0,1100000.0,3,3,0.0,1695.0,Single Family,1953.0,0.0,True,False,6249.0,3.0,73.0,648.9675516224189,648.9675516224189,0.0,AREA_3370
Sold,3370,Lazy Lake,1100000.0,900000.0,3,2,0.0,1792.0,Single Family,1951.0,0.0,False,True,21400.0,2.0,75.0,613.8392857142857,502.23214285714283,0.18181818181818182,AREA_3370
Sold,3370,Wilton Manors,1100000.0,1025000.0,3,2,0.0,2446.0,Single Family,1955.0,1.0,True,False,9290.0,2.0,71.0,449.7138184791496,419.05151267375305,0.06818181818181818,Wilton Manors
Sold,3390,Hillbrook,1100000.0,1000000.0,3,2,0.0,1735.0,Single Family,1955.0,2.0,True,False,9999.0,2.0,71.0,634.0057636887608,576.3688760806916,0.09090909090909091,Hillbrook
Sold,3470,River Vista,1100000.0,1100000.0,3,2,0.0,1354.0,Single Family,1960.0,,True,True,6546.0,2.0,66.0,812.4076809453471,812.4076809453471,0.0,AREA_3470
Sold,3470,Gill Isles,1100000.0,1000000.0,3,2,,1433.0,Single Family,1961.0,1.0,True,True,7680.0,2.0,65.0,767.6203768318213,697.8367062107467,0.09090909090909091,Gill Isles
Sold,3470,Lauderdale Tarpon River,1100000.0,985000.0,3,3,1.0,3269.0,Townhouse,2007.0,2.0,False,True,,3.5,19.0,336.494340776996,301.3153869684919,0.10454545454545454,AREA_3470
Sold,3370,Wilton Manors,1099999.0,915000.0,2,2,0.0,1385.0,Single Family,1947.0,0.0,True,False,,2.0,79.0,794.2231046931408,660.6498194945848,0.16818106198278363,Wilton Manors
Sold,3480,Citrus Isles,1099900.0,1050000.0,2,2,0.0,1350.0,Single Family,1957.0,0.0,False,True,7420.0,2.0,69.0,814.7407407407408,777.7777777777778,0.045367760705518685,AREA_3480
Sold,3480,Lauderdale Pines Croissant Park,1099900.0,1070000.0,4,3,1.0,2624.0,Townhouse,2018.0,2.0,False,False,,3.5,8.0,419.1692073170732,407.7743902439024,0.027184289480861896,AREA_3480
Sold,3160,Fort Lauderdale Residence,1099000.0,1099000.0,2,2,0.0,1329.0,Condo,2010.0,1.0,False,True,,2.0,16.0,826.9375470278405,826.9375470278405,0.0,AREA_3160
Sold,3170,Oceanage,1099000.0,1044000.0,2,2,0.0,1273.0,Condo,1973.0,0.0,False,False,,2.0,53.0,863.3150039277298,820.1099764336213,0.05004549590536852,Oceanage
Sold,3270,Capri Villas,1099000.0,1045000.0,3,3,1.0,2024.0,Townhouse,2017.0,2.0,False,False,,3.5,9.0,542.9841897233201,516.304347826087,0.04913557779799818,AREA_3270
Sold,3270,Halls,1099000.0,970000.0,3,1,0.0,1150.0,Single Family,1940.0,0.0,True,False,7800.0,1.0,86.0,955.6521739130435,843.4782608695652,0.11737943585077343,Halls
Sold,3280,Reflections Las Olas,1099000.0,975000.0,3,3,0.0,2320.0,Condo,2000.0,2.0,False,True,,3.0,26.0,473.7068965517241,420.2586206896552,0.11282984531392175,AREA_3280
Sold,3280,Landings,1099000.0,1030000.0,2,2,1.0,1797.0,Condo,2006.0,2.0,False,True,,2.5,20.0,611.5748469671674,573.1775180856984,0.06278434940855324,AREA_3280
Sold,3370,Middle River Estates,1099000.0,1050000.0,2,2,0.0,1440.0,Single Family,1954.0,1.0,True,True,10939.0,2.0,72.0,763.1944444444445,729.1666666666666,0.044585987261146494,Middle River Estates
Sold,3390,Hillbrook,1099000.0,1050000.0,3,2,0.0,2454.0,Single Family,2008.0,1.0,True,False,10448.0,2.0,18.0,447.840260798696,427.87286063569684,0.044585987261146494,Hillbrook
Sold,3390,Hillbrook,1099000.0,1000000.0,3,2,1.0,2052.0,Single Family,1956.0,0.0,True,False,10747.0,2.5,70.0,535.5750487329435,487.32943469785573,0.09008189262966333,Hillbrook
Sold,3480,Croissant Park,1099000.0,1025000.0,5,4,,2519.0,Townhouse,2026.0,1.0,False,False,,4.0,0.0,436.28423977768955,406.90750297737196,0.06733393994540492,Croissant Park
Sold,3480,Marina Landings,1099000.0,1040000.0,4,3,1.0,2738.0,Single Family,2025.0,2.0,False,False,,3.5,1.0,401.3878743608473,379.8392987582177,0.05368516833484986,Marina Landings
Sold,3480,South New River Isles,1099000.0,1030000.0,2,2,0.0,1632.0,Single Family,1957.0,1.0,False,True,6890.0,2.0,69.0,673.406862745098,631.1274509803922,0.06278434940855324,South New River Isles
Sold,3480,Marina Landings,1099000.0,1137000.0,4,3,1.0,2779.0,Single Family,2025.0,2.0,False,False,4050.0,3.5,1.0,395.4659949622166,409.1399784094998,-0.034576888080072796,Marina Landings
Sold,3270,Victoria Highlands,1098000.0,995000.0,2,2,0.0,1606.0,Single Family,1949.0,0.0,True,False,7820.0,2.0,77.0,683.6861768368618,619.5516811955168,0.09380692167577413,AREA_3270
Sold,3370,Edgewater Estates,1098000.0,930000.0,3,2,0.0,1722.0,Single Family,1957.0,2.0,True,True,7704.0,2.0,69.0,637.6306620209059,540.0696864111499,0.15300546448087432,Edgewater Estates
Sold,3270,Victoria Park,1097000.0,1038355.0,2,2,0.0,1655.0,Single Family,1952.0,0.0,True,False,6071.0,2.0,74.0,662.8398791540785,627.404833836858,0.05345943482224248,Victoria Park
Sold,3160,Sapphire Condominiums,1095000.0,1030000.0,2,2,0.0,1573.0,Condo,2009.0,2.0,False,True,,2.0,17.0,696.1220597584233,654.7997457088367,0.0593607305936073,AREA_3160
Sold,3170,Point Americas Phase Ii,1095000.0,970000.0,2,2,0.0,1641.0,Condo,1971.0,1.0,False,True,0.0,2.0,55.0,667.2760511882998,591.102985984156,0.1141552511415525,AREA_3170
Sold,3260,Riva,1095000.0,950000.0,2,2,1.0,1783.0,Condo,2018.0,1.0,False,True,0.0,2.5,8.0,614.1334828939989,532.809871003926,0.1324200913242009,AREA_3260
Sold,3270,San Marco Townhomes,1095000.0,980000.0,3,2,1.0,1846.0,Townhouse,1990.0,1.0,False,False,,2.5,36.0,593.1744312026002,530.8775731310942,0.1050228310502283,AREA_3270
Sold,3270,Central Park,1095000.0,1010000.0,3,2,0.0,1762.0,Single Family,1940.0,0.0,False,False,7262.0,2.0,86.0,621.4528944381385,573.2122587968217,0.0776255707762557,AREA_3270
Sold,3270,Victoria Park,1095000.0,1010000.0,4,2,1.0,2266.0,Townhouse,1988.0,2.0,False,False,,2.5,38.0,483.2303618711386,445.71932921447484,0.0776255707762557,Victoria Park
Sold,3270,Progresso,1095000.0,1050000.0,3,3,1.0,2447.0,Townhouse,2015.0,2.0,False,False,,3.5,11.0,447.4867184307315,429.09685328974257,0.0410958904109589,Progresso
Sold,3380,Progresso,1095000.0,1025000.0,4,4,0.0,2766.0,Single Family,1953.0,0.0,True,False,6750.0,4.0,73.0,395.87852494577004,370.57122198120027,0.0639269406392694,Progresso
Sold,3470,Lauderdale Aquamarine Shine,1095000.0,980000.0,3,2,1.0,2662.0,Townhouse,2025.0,1.0,False,False,,2.5,1.0,411.3448534936138,368.1442524417731,0.1050228310502283,AREA_3470
Sold,3480,Mrs Marshalls,1095000.0,995000.0,3,2,0.0,2092.0,Single Family,1941.0,2.0,True,False,,2.0,85.0,523.4225621414914,475.62141491395795,0.091324200913242,AREA_3480
Sold,3600,Lauderdale Harbors,1095000.0,970000.0,3,3,0.0,2177.0,Single Family,1951.0,0.0,True,False,6905.0,3.0,75.0,502.9857602204869,445.5672944418925,0.1141552511415525,Lauderdale Harbors
Sold,3800,Las Olas,1095000.0,1025000.0,2,2,1.0,1404.0,Condo,2020.0,2.0,False,False,,2.5,6.0,779.9145299145299,730.05698005698,0.0639269406392694,Las Olas
Sold,3370,Middle River Manor,1093777.0,1075000.0,3,3,0.0,1784.0,Single Family,1955.0,2.0,False,True,7000.0,3.0,71.0,613.1036995515695,602.5784753363229,0.017167119074546273,Middle River Manor
Sold,3160,Ocean Resort Residence,1090000.0,980000.0,2,2,1.0,1060.0,Condo,2009.0,2.0,False,True,,2.5,17.0,1028.301886792453,924.5283018867924,0.10091743119266056,AREA_3160
Sold,3170,Jackson Tower Las Olas Co,1090000.0,1000000.0,3,2,0.0,1934.0,Condo,2002.0,2.0,False,True,,2.0,24.0,563.5987590486039,517.063081695967,0.08256880733944955,AREA_3170
Sold,3260,Grandeur,1089000.0,1060000.0,4,3,1.0,2397.0,Townhouse,2009.0,2.0,False,False,,3.5,17.0,454.31789737171465,442.2194409678765,0.02662993572084481,AREA_3260
Sold,3270,Victoria Courts,1089000.0,1030000.0,2,2,1.0,1663.0,Single Family,1993.0,1.0,True,False,4814.0,2.5,33.0,654.8406494287433,619.3625977149729,0.05417814508723599,AREA_3270
Sold,3380,Bijou Lake Ridge,1085000.0,1000000.0,4,3,1.0,2360.0,Townhouse,2023.0,1.0,False,False,,3.5,3.0,459.7457627118644,423.728813559322,0.07834101382488479,AREA_3380
Sold,3480,South New River Isles,1080000.0,965000.0,3,2,0.0,1860.0,Single Family,1953.0,1.0,False,True,6360.0,2.0,73.0,580.6451612903226,518.8172043010753,0.10648148148148148,South New River Isles
Sold,3160,Fountains On Ocean Blvd,1075000.0,1010000.0,3,3,1.0,2150.0,Condo,2008.0,2.0,False,False,,3.5,18.0,500.0,469.7674418604651,0.06046511627906977,AREA_3160
Sold,3170,Point Americas,1075000.0,930000.0,2,2,0.0,1879.0,Condo,1969.0,1.0,False,True,,2.0,57.0,572.1128259712613,494.944119212347,0.13488372093023257,Point Americas
Sold,3280,Las Olas,1075000.0,950000.0,2,2,0.0,1630.0,Condo,2005.0,1.0,False,True,,2.0,21.0,659.5092024539878,582.8220858895705,0.11627906976744186,Las Olas
Sold,3370,Coral Point,1075000.0,985000.0,3,2,0.0,1714.0,Single Family,1957.0,1.0,True,True,6998.0,2.0,69.0,627.1878646441073,574.6791131855309,0.08372093023255814,Coral Point
Sold,3370,Lauderdale Park,1075000.0,1000000.0,3,2,0.0,1490.0,Single Family,1955.0,0.0,True,False,6753.0,2.0,71.0,721.4765100671141,671.1409395973154,0.06976744186046512,Lauderdale Park
Sold,3380,Ridge Pointe,1075000.0,1040000.0,3,2,1.0,2538.0,Townhouse,2011.0,2.0,False,False,,2.5,15.0,423.5618597320725,409.7714736012608,0.03255813953488372,AREA_3380
Sold,3500,Symphony,1075000.0,1047500.0,3,3,0.0,1818.0,Condo,2005.0,2.0,False,True,,3.0,21.0,591.3091309130913,576.1826182618262,0.02558139534883721,Symphony
Sold,3500,Symphony,1075000.0,1075000.0,3,2,1.0,2122.0,Condo,2005.0,1.0,False,True,,2.5,21.0,506.5975494816211,506.5975494816211,0.0,Symphony
Sold,3270,Colee Hammock,1074999.0,955500.0,3,2,1.0,2266.0,Townhouse,1988.0,2.0,False,False,,2.5,38.0,474.4037952338923,421.66813768755515,0.1111619638715943,Colee Hammock
Sold,3260,Coral Ridge Galt,1074900.0,930000.0,3,2,0.0,2300.0,Single Family,1956.0,,False,False,8116.0,2.0,70.0,467.3478260869565,404.3478260869565,0.13480323751046608,Coral Ridge Galt
Sold,3370,Lauderdale Park,1072000.0,1025000.0,3,2,0.0,1636.0,Single Family,1955.0,0.0,True,False,8440.0,2.0,71.0,655.2567237163814,626.5281173594132,0.043843283582089554,Lauderdale Park
Sold,3170,Jackson Tower Las Olas Con,1069000.0,1005000.0,2,2,0.0,1722.0,Condo,2001.0,1.0,False,True,0.0,2.0,25.0,620.7897793263647,583.6236933797909,0.05986903648269411,AREA_3170
Sold,3280,Vista Las Olas,1069000.0,1000000.0,2,2,0.0,1370.0,Condo,2000.0,1.0,False,True,,2.0,26.0,780.2919708029198,729.92700729927,0.06454630495790459,AREA_3280
Sold,3170,Las Olas,1065000.0,1000000.0,2,2,0.0,1905.0,Condo,2008.0,1.0,False,True,,2.0,18.0,559.0551181102362,524.9343832020998,0.06103286384976526,Las Olas
Sold,3500,Symphony,1065000.0,1050000.0,3,2,1.0,1782.0,Condo,2005.0,2.0,False,True,,2.5,21.0,597.6430976430977,589.2255892255893,0.014084507042253521,Symphony
Sold,3480,South New River Isles,1060000.0,1030000.0,3,2,0.0,1404.0,Single Family,1955.0,1.0,False,True,7950.0,2.0,71.0,754.985754985755,733.6182336182336,0.02830188679245283,South New River Isles
Sold,3270,Victoria Park,1059000.0,1000000.0,2,2,0.0,1292.0,Single Family,1948.0,0.0,True,False,5757.0,2.0,78.0,819.6594427244582,773.9938080495356,0.05571293673276676,Victoria Park
Sold,3160,Sapphire Fort Lauderdale,1055000.0,1010000.0,2,2,0.0,1630.0,Condo,2009.0,1.0,False,False,,2.0,17.0,647.239263803681,619.6319018404907,0.04265402843601896,AREA_3160
Sold,3470,Riverside,1054000.0,975000.0,2,1,0.0,1056.0,Single Family,1942.0,2.0,False,False,20513.0,1.0,84.0,998.1060606060606,923.2954545454545,0.07495256166982922,Riverside
Sold,3170,Oceanage,1050000.0,1005000.0,3,2,0.0,1273.0,Condo,1973.0,0.0,False,True,,2.0,53.0,824.8232521602514,789.4736842105264,0.04285714285714286,Oceanage
Sold,3260,Villa De Este,1050000.0,995000.0,3,3,1.0,2719.0,Townhouse,2005.0,2.0,False,False,,3.5,21.0,386.1713865391688,365.94336152997425,0.05238095238095238,AREA_3260
Sold,3260,Coral Ridge Galt,1050000.0,1050000.0,3,2,0.0,1455.0,Single Family,1954.0,2.0,True,False,8502.0,2.0,72.0,721.6494845360825,721.6494845360825,0.0,Coral Ridge Galt
Sold,3260,Lauder Gate Isles,1050000.0,965000.0,2,3,0.0,1696.0,Single Family,1956.0,1.0,True,False,8050.0,3.0,70.0,619.1037735849056,568.9858490566038,0.08095238095238096,AREA_3260
Sold,3260,Villa Capri Townhomes,1050000.0,975000.0,3,3,1.0,2480.0,Townhouse,2002.0,2.0,False,False,,3.5,24.0,423.38709677419354,393.14516129032256,0.07142857142857142,AREA_3260
Sold,3260,Waterview Townhomes,1050000.0,950000.0,3,2,1.0,2516.0,Townhouse,1999.0,2.0,False,False,,2.5,27.0,417.329093799682,377.5834658187599,0.09523809523809523,AREA_3260
Sold,3270,Victoria Park,1050000.0,1000000.0,3,2,0.0,1440.0,Single Family,1954.0,1.0,False,False,6258.0,2.0,72.0,729.1666666666666,694.4444444444445,0.047619047619047616,Victoria Park
Sold,3270,Victoria Park,1050000.0,1000000.0,3,3,0.0,2634.0,Townhouse,2011.0,2.0,False,False,,3.0,15.0,398.6332574031891,379.65072133637057,0.047619047619047616,Victoria Park
Sold,3270,Victoria Courts,1050000.0,1005000.0,3,2,0.0,1274.0,Single Family,1951.0,0.0,True,False,4814.0,2.0,75.0,824.1758241758242,788.8540031397174,0.04285714285714286,AREA_3270
Sold,3280,Watergarden,1050000.0,1050000.0,3,2,0.0,1469.0,Condo,2004.0,1.0,False,True,,2.0,22.0,714.7719537100068,714.7719537100068,0.0,Watergarden
Sold,3280,Las Olas,1050000.0,1000000.0,3,2,0.0,1650.0,Condo,2005.0,1.0,False,False,,2.0,21.0,636.3636363636364,606.060606060606,0.047619047619047616,Las Olas
Sold,3370,Edgewater Estates,1050000.0,1000000.0,3,2,0.0,1550.0,Single Family,1959.0,1.0,False,True,7697.0,2.0,67.0,677.4193548387096,645.1612903225806,0.047619047619047616,Edgewater Estates
Sold,3380,Poinsettia Heights,1050000.0,1000000.0,3,3,0.0,1818.0,Single Family,1949.0,0.0,True,False,8099.0,3.0,77.0,577.5577557755776,550.05500550055,0.047619047619047616,Poinsettia Heights
Sold,3470,Gill Isles,1050000.0,1075000.0,5,4,0.0,2480.0,Single Family,1984.0,2.0,True,True,9741.0,4.0,42.0,423.38709677419354,433.46774193548384,-0.023809523809523808,Gill Isles
Sold,3480,South New River Isles,1050000.0,1028750.0,3,2,1.0,1792.0,Single Family,1963.0,1.0,False,True,6890.0,2.5,63.0,585.9375,574.0792410714286,0.02023809523809524,South New River Isles
Sold,3480,South New River Isles,1050000.0,1009000.0,3,2,0.0,1404.0,Single Family,1956.0,0.0,False,True,7950.0,2.0,70.0,747.8632478632478,718.6609686609687,0.039047619047619046,South New River Isles
Sold,3480,Shady Banks,1050000.0,999999.0,4,2,0.0,1715.0,Single Family,1958.0,0.0,True,True,9584.0,2.0,68.0,612.2448979591836,583.0897959183674,0.04762,Shady Banks
Sold,3480,South New River Isles,1050000.0,950000.0,3,2,0.0,1289.0,Single Family,1957.0,0.0,True,True,6890.0,2.0,69.0,814.5849495733127,737.0054305663305,0.09523809523809523,South New River Isles
Sold,3800,Las Olas,1050000.0,937492.0,2,2,1.0,1869.0,Condo,2004.0,1.0,False,True,,2.5,22.0,561.7977528089888,501.6008560727662,0.10715047619047618,Las Olas
Sold,3800,Las Olas,1050000.0,975000.0,2,2,1.0,1522.0,Condo,2004.0,1.0,False,True,,2.5,22.0,689.8817345597897,640.6044678055191,0.07142857142857142,Las Olas
Sold,3470,Croissant Park,1049999.0,1025000.0,3,2,1.0,2450.0,Townhouse,2023.0,2.0,False,False,,2.5,3.0,428.5710204081633,418.3673469387755,0.023808594103422957,Croissant Park
Sold,3480,Citrus Isles,1049900.0,1045000.0,3,2,0.0,1704.0,Single Family,1956.0,1.0,False,True,9510.0,2.0,70.0,616.1384976525821,613.2629107981221,0.004667111153443185,AREA_3480
Sold,3160,Flb Condominium Hotel Ocean Resort Residences,1049000.0,975000.0,2,2,0.0,1149.0,Condo,2009.0,1.0,False,True,,2.0,17.0,912.9677980852915,848.5639686684073,0.07054337464251668,AREA_3160
Sold,3170,Oceanage,1049000.0,975000.0,2,2,0.0,1273.0,Condo,1973.0,0.0,False,True,,2.0,53.0,824.037706205813,765.9073055773763,0.07054337464251668,Oceanage
Sold,3260,Coral Ridge,1049000.0,980000.0,3,3,1.0,2962.0,Townhouse,2005.0,2.0,False,False,,3.5,21.0,354.1525995948683,330.8575286968265,0.0657769304099142,Coral Ridge
Sold,3370,Coral Gardens,1049000.0,975000.0,3,2,0.0,2255.0,Single Family,1959.0,2.0,False,True,8630.0,2.0,67.0,465.18847006651885,432.37250554323725,0.07054337464251668,Coral Gardens
Sold,3370,Tropical Manors,1049000.0,980000.0,3,2,0.0,1656.0,Single Family,1956.0,1.0,True,True,7004.0,2.0,70.0,633.4541062801933,591.7874396135265,0.0657769304099142,Tropical Manors
Sold,3370,Wilton Station,1049000.0,1025000.0,3,3,1.0,2363.0,Townhouse,2007.0,2.0,False,False,,3.5,19.0,443.9272111722387,433.77063055438003,0.022878932316491896,Wilton Station
Sold,3370,Coral Shores,1049000.0,1010000.0,3,2,0.0,1913.0,Single Family,1953.0,1.0,True,False,8400.0,2.0,73.0,548.3533716675379,527.9665446941976,0.037178265014299335,Coral Shores
Sold,3380,Progresso,1049000.0,1049000.0,3,3,1.0,2810.0,Townhouse,2010.0,2.0,False,False,,3.5,16.0,373.30960854092524,373.30960854092524,0.0,Progresso
Sold,3470,Tarpon River,1049000.0,960000.0,3,3,1.0,2625.0,Townhouse,2017.0,2.0,False,False,,3.5,9.0,399.6190476190476,365.7142857142857,0.08484270734032412,Tarpon River
Sold,3170,Jackson Tower Las Olas,1045000.0,975000.0,2,2,0.0,1722.0,Condo,2001.0,2.0,False,False,,2.0,25.0,606.8524970963996,566.2020905923345,0.06698564593301436,AREA_3170
Sold,3270,Victoria Park,1045000.0,975000.0,3,2,1.0,2000.0,Townhouse,1996.0,0.0,False,False,,2.5,30.0,522.5,487.5,0.06698564593301436,Victoria Park
